uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
042e6809-5305-532a-1a37-16e5f9da1406,2024-10-30,TX-500,TX,Supplier C,326,20,409,5.09,0.43,ELEC-04,13,0.058,135,842
042e6809-5305-532a-1a37-16e5f9da1406,2024-10-30,TX-500,TX,Supplier C,326,20,409,5.09,0.43,CHS-05,20,0.011,0,1475
2f397804-8cd2-c866-de80-123958f354b0,2024-10-31,TX-100,CA,Supplier D,262,20,338,5.09,0.77,ENG-01,21,0.067,521,4114
2f397804-8cd2-c866-de80-123958f354b0,2024-10-31,TX-100,CA,Supplier D,262,20,338,5.09,0.77,TRN-02,22,0.05,1061,2718
2f397804-8cd2-c866-de80-123958f354b0,2024-10-31,TX-100,CA,Supplier D,262,20,338,5.09,0.77,HYD-03,16,0.044,614,1071
2f397804-8cd2-c866-de80-123958f354b0,2024-10-31,TX-100,CA,Supplier D,262,20,338,5.09,0.77,ELEC-04,22,0.068,2219,806
2f397804-8cd2-c866-de80-123958f354b0,2024-10-31,TX-100,CA,Supplier D,262,20,338,5.09,0.77,CHS-05,15,0.041,1780,1321
491316d8-3f4a-8c63-466a-580eb2e2b5df,2024-10-31,TX-100,IL,Supplier C,212,13,266,5.09,0.77,ENG-01,15,0.085,0,4504
491316d8-3f4a-8c63-466a-580eb2e2b5df,2024-10-31,TX-100,IL,Supplier C,212,13,266,5.09,0.77,TRN-02,21,0.048,1297,2885
491316d8-3f4a-8c63-466a-580eb2e2b5df,2024-10-31,TX-100,IL,Supplier C,212,13,266,5.09,0.77,HYD-03,9,0.044,56,1148
491316d8-3f4a-8c63-466a-580eb2e2b5df,2024-10-31,TX-100,IL,Supplier C,212,13,266,5.09,0.77,ELEC-04,10,0.049,726,868
491316d8-3f4a-8c63-466a-580eb2e2b5df,2024-10-31,TX-100,IL,Supplier C,212,13,266,5.09,0.77,CHS-05,9,0.02,97,1495
b130ab8f-25fd-ae37-aa5f-08568ff995c7,2024-10-31,TX-100,TX,Supplier E,215,14,267,5.09,0.77,ENG-01,12,0.05,959,4414
b130ab8f-25fd-ae37-aa5f-08568ff995c7,2024-10-31,TX-100,TX,Supplier E,215,14,267,5.09,0.77,TRN-02,15,0.036,0,3024
b130ab8f-25fd-ae37-aa5f-08568ff995c7,2024-10-31,TX-100,TX,Supplier E,215,14,267,5.09,0.77,HYD-03,13,0.032,1067,1192
b130ab8f-25fd-ae37-aa5f-08568ff995c7,2024-10-31,TX-100,TX,Supplier E,215,14,267,5.09,0.77,ELEC-04,11,0.061,1041,826
b130ab8f-25fd-ae37-aa5f-08568ff995c7,2024-10-31,TX-100,TX,Supplier E,215,14,267,5.09,0.77,CHS-05,9,0.041,0,1497
26ff8aae-0432-295c-2397-10ca9119cf24,2024-10-31,TX-200,FL,Supplier E,266,17,334,5.09,0.77,ENG-01,5,0.059,846,4491
26ff8aae-0432-295c-2397-10ca9119cf24,2024-10-31,TX-200,FL,Supplier E,266,17,334,5.09,0.77,TRN-02,9,0.05,2422,3049
26ff8aae-0432-295c-2397-10ca9119cf24,2024-10-31,TX-200,FL,Supplier E,266,17,334,5.09,0.77,HYD-03,16,0.034,1590,1127
26ff8aae-0432-295c-2397-10ca9119cf24,2024-10-31,TX-200,FL,Supplier E,266,17,334,5.09,0.77,ELEC-04,6,0.066,1923,874
26ff8aae-0432-295c-2397-10ca9119cf24,2024-10-31,TX-200,FL,Supplier E,266,17,334,5.09,0.77,CHS-05,16,0.033,594,1540
91a06305-6390-4733-e1e0-1c968b6a6776,2024-10-31,TX-200,NY,Supplier D,251,27,328,5.09,0.77,ENG-01,23,0.058,2338,4122
91a06305-6390-4733-e1e0-1c968b6a6776,2024-10-31,TX-200,NY,Supplier D,251,27,328,5.09,0.77,TRN-02,23,0.054,1145,2767
91a06305-6390-4733-e1e0-1c968b6a6776,2024-10-31,TX-200,NY,Supplier D,251,27,328,5.09,0.77,HYD-03,25,0.051,402,1079
91a06305-6390-4733-e1e0-1c968b6a6776,2024-10-31,TX-200,NY,Supplier D,251,27,328,5.09,0.77,ELEC-04,18,0.057,2311,794
91a06305-6390-4733-e1e0-1c968b6a6776,2024-10-31,TX-200,NY,Supplier D,251,27,328,5.09,0.77,CHS-05,25,0.031,0,1341
c2530ed7-2663-0dc3-40c6-103d73787120,2024-10-31,TX-200,TX,Supplier A,257,28,331,5.09,0.77,ENG-01,19,0.052,1802,4077
c2530ed7-2663-0dc3-40c6-103d73787120,2024-10-31,TX-200,TX,Supplier A,257,28,331,5.09,0.77,TRN-02,14,0.046,1568,2819
c2530ed7-2663-0dc3-40c6-103d73787120,2024-10-31,TX-200,TX,Supplier A,257,28,331,5.09,0.77,HYD-03,11,0.048,1479,1112
c2530ed7-2663-0dc3-40c6-103d73787120,2024-10-31,TX-200,TX,Supplier A,257,28,331,5.09,0.77,ELEC-04,10,0.046,2531,813
c2530ed7-2663-0dc3-40c6-103d73787120,2024-10-31,TX-200,TX,Supplier A,257,28,331,5.09,0.77,CHS-05,20,0.027,447,1353
c6aee0fd-bc95-9875-fbaa-cd138bb058d5,2024-10-31,TX-300,FL,Supplier A,235,11,293,5.09,0.77,ENG-01,6,0.086,1470,4173
c6aee0fd-bc95-9875-fbaa-cd138bb058d5,2024-10-31,TX-300,FL,Supplier A,235,11,293,5.09,0.77,TRN-02,17,0.052,1596,2835
c6aee0fd-bc95-9875-fbaa-cd138bb058d5,2024-10-31,TX-300,FL,Supplier A,235,11,293,5.09,0.77,HYD-03,18,0.035,115,1108
c6aee0fd-bc95-9875-fbaa-cd138bb058d5,2024-10-31,TX-300,FL,Supplier A,235,11,293,5.09,0.77,ELEC-04,13,0.057,1492,781
c6aee0fd-bc95-9875-fbaa-cd138bb058d5,2024-10-31,TX-300,FL,Supplier A,235,11,293,5.09,0.77,CHS-05,10,0.015,506,1421
bb722d10-fcad-c4e4-a93a-bb13fa54c8ae,2024-10-31,TX-300,NY,Supplier B,201,13,253,5.09,0.77,ENG-01,16,0.076,1461,4269
bb722d10-fcad-c4e4-a93a-bb13fa54c8ae,2024-10-31,TX-300,NY,Supplier B,201,13,253,5.09,0.77,TRN-02,10,0.061,2240,2861
bb722d10-fcad-c4e4-a93a-bb13fa54c8ae,2024-10-31,TX-300,NY,Supplier B,201,13,253,5.09,0.77,HYD-03,16,0.035,345,1135
bb722d10-fcad-c4e4-a93a-bb13fa54c8ae,2024-10-31,TX-300,NY,Supplier B,201,13,253,5.09,0.77,ELEC-04,11,0.042,3126,775
bb722d10-fcad-c4e4-a93a-bb13fa54c8ae,2024-10-31,TX-300,NY,Supplier B,201,13,253,5.09,0.77,CHS-05,19,0.018,1041,1425
e1981bcd-af22-d61e-8c4b-7949175105be,2024-10-31,TX-400,IL,Supplier E,220,15,275,5.09,0.77,ENG-01,8,0.07,910,4419
e1981bcd-af22-d61e-8c4b-7949175105be,2024-10-31,TX-400,IL,Supplier E,220,15,275,5.09,0.77,TRN-02,9,0.04,113,3027
e1981bcd-af22-d61e-8c4b-7949175105be,2024-10-31,TX-400,IL,Supplier E,220,15,275,5.09,0.77,HYD-03,3,0.032,0,1185
e1981bcd-af22-d61e-8c4b-7949175105be,2024-10-31,TX-400,IL,Supplier E,220,15,275,5.09,0.77,ELEC-04,9,0.04,3280,902
e1981bcd-af22-d61e-8c4b-7949175105be,2024-10-31,TX-400,IL,Supplier E,220,15,275,5.09,0.77,CHS-05,2,0.031,0,1488
6fca373e-83d7-e0e2-a63a-82f70bb44457,2024-11-01,TX-100,NY,Supplier D,208,14,266,5.14,0.5,ENG-01,20,0.068,557,3979
6fca373e-83d7-e0e2-a63a-82f70bb44457,2024-11-01,TX-100,NY,Supplier D,208,14,266,5.14,0.5,TRN-02,22,0.065,0,2761
6fca373e-83d7-e0e2-a63a-82f70bb44457,2024-11-01,TX-100,NY,Supplier D,208,14,266,5.14,0.5,HYD-03,11,0.053,0,1101
6fca373e-83d7-e0e2-a63a-82f70bb44457,2024-11-01,TX-100,NY,Supplier D,208,14,266,5.14,0.5,ELEC-04,23,0.078,0,828
6fca373e-83d7-e0e2-a63a-82f70bb44457,2024-11-01,TX-100,NY,Supplier D,208,14,266,5.14,0.5,CHS-05,14,0.012,0,1388
d91a4865-4407-92cd-4ecf-d43b09816dc2,2024-11-01,TX-100,TX,Supplier B,246,20,312,5.14,0.5,ENG-01,19,0.059,696,4213
d91a4865-4407-92cd-4ecf-d43b09816dc2,2024-11-01,TX-100,TX,Supplier B,246,20,312,5.14,0.5,TRN-02,12,0.057,0,2932
d91a4865-4407-92cd-4ecf-d43b09816dc2,2024-11-01,TX-100,TX,Supplier B,246,20,312,5.14,0.5,HYD-03,20,0.059,814,1147
d91a4865-4407-92cd-4ecf-d43b09816dc2,2024-11-01,TX-100,TX,Supplier B,246,20,312,5.14,0.5,ELEC-04,10,0.052,781,852
d91a4865-4407-92cd-4ecf-d43b09816dc2,2024-11-01,TX-100,TX,Supplier B,246,20,312,5.14,0.5,CHS-05,19,0.016,0,1445
66a3b40f-4f6a-da5b-9314-397325c416d1,2024-11-01,TX-200,FL,Supplier B,222,15,279,5.14,0.5,ENG-01,21,0.081,610,4313
66a3b40f-4f6a-da5b-9314-397325c416d1,2024-11-01,TX-200,FL,Supplier B,222,15,279,5.14,0.5,TRN-02,12,0.056,2188,2853
66a3b40f-4f6a-da5b-9314-397325c416d1,2024-11-01,TX-200,FL,Supplier B,222,15,279,5.14,0.5,HYD-03,10,0.046,1358,1139
66a3b40f-4f6a-da5b-9314-397325c416d1,2024-11-01,TX-200,FL,Supplier B,222,15,279,5.14,0.5,ELEC-04,10,0.043,1685,880
66a3b40f-4f6a-da5b-9314-397325c416d1,2024-11-01,TX-200,FL,Supplier B,222,15,279,5.14,0.5,CHS-05,22,0.013,362,1431
820f0d20-dac5-765a-53e8-ae83ba8e5559,2024-11-01,TX-200,NY,Supplier B,212,12,267,5.14,0.5,ENG-01,10,0.052,3604,4393
820f0d20-dac5-765a-53e8-ae83ba8e5559,2024-11-01,TX-200,NY,Supplier B,212,12,267,5.14,0.5,TRN-02,15,0.064,924,3026
820f0d20-dac5-765a-53e8-ae83ba8e5559,2024-11-01,TX-200,NY,Supplier B,212,12,267,5.14,0.5,HYD-03,9,0.048,184,1090
820f0d20-dac5-765a-53e8-ae83ba8e5559,2024-11-01,TX-200,NY,Supplier B,212,12,267,5.14,0.5,ELEC-04,14,0.062,2090,851
820f0d20-dac5-765a-53e8-ae83ba8e5559,2024-11-01,TX-200,NY,Supplier B,212,12,267,5.14,0.5,CHS-05,13,0.046,0,1407
789b6aae-2874-c913-96ac-d9cb59f8680b,2024-11-01,TX-400,FL,Supplier E,225,14,283,5.14,0.5,ENG-01,3,0.085,0,4318
789b6aae-2874-c913-96ac-d9cb59f8680b,2024-11-01,TX-400,FL,Supplier E,225,14,283,5.14,0.5,TRN-02,9,0.045,973,3107
789b6aae-2874-c913-96ac-d9cb59f8680b,2024-11-01,TX-400,FL,Supplier E,225,14,283,5.14,0.5,HYD-03,16,0.025,1316,1188
789b6aae-2874-c913-96ac-d9cb59f8680b,2024-11-01,TX-400,FL,Supplier E,225,14,283,5.14,0.5,ELEC-04,12,0.062,2345,893
789b6aae-2874-c913-96ac-d9cb59f8680b,2024-11-01,TX-400,FL,Supplier E,225,14,283,5.14,0.5,CHS-05,8,0.019,0,1515
e6133f8b-094f-e6c4-e6a9-8f0498a495ac,2024-11-02,TX-100,IL,Supplier B,219,13,273,5.14,0.02,ENG-01,8,0.058,1105,4245
e6133f8b-094f-e6c4-e6a9-8f0498a495ac,2024-11-02,TX-100,IL,Supplier B,219,13,273,5.14,0.02,TRN-02,11,0.047,808,2956
e6133f8b-094f-e6c4-e6a9-8f0498a495ac,2024-11-02,TX-100,IL,Supplier B,219,13,273,5.14,0.02,HYD-03,14,0.02,0,1159
e6133f8b-094f-e6c4-e6a9-8f0498a495ac,2024-11-02,TX-100,IL,Supplier B,219,13,273,5.14,0.02,ELEC-04,20,0.041,235,849
e6133f8b-094f-e6c4-e6a9-8f0498a495ac,2024-11-02,TX-100,IL,Supplier B,219,13,273,5.14,0.02,CHS-05,10,0.048,23,1433
74e27eca-624d-ecb6-be30-71432dd42bf7,2024-11-02,TX-200,FL,Supplier A,272,13,342,5.14,0.02,ENG-01,7,0.073,320,4115
74e27eca-624d-ecb6-be30-71432dd42bf7,2024-11-02,TX-200,FL,Supplier A,272,13,342,5.14,0.02,TRN-02,19,0.066,2232,2842
74e27eca-624d-ecb6-be30-71432dd42bf7,2024-11-02,TX-200,FL,Supplier A,272,13,342,5.14,0.02,HYD-03,6,0.052,1070,1081
74e27eca-624d-ecb6-be30-71432dd42bf7,2024-11-02,TX-200,FL,Supplier A,272,13,342,5.14,0.02,ELEC-04,13,0.05,1393,809
74e27eca-624d-ecb6-be30-71432dd42bf7,2024-11-02,TX-200,FL,Supplier A,272,13,342,5.14,0.02,CHS-05,14,0.02,77,1391
2ea0ae94-10dc-1d7b-874c-a8dbf6676caf,2024-11-02,TX-200,IL,Supplier E,264,12,328,5.14,0.02,ENG-01,11,0.076,1296,4541
2ea0ae94-10dc-1d7b-874c-a8dbf6676caf,2024-11-02,TX-200,IL,Supplier E,264,12,328,5.14,0.02,TRN-02,14,0.038,1248,3073
2ea0ae94-10dc-1d7b-874c-a8dbf6676caf,2024-11-02,TX-200,IL,Supplier E,264,12,328,5.14,0.02,HYD-03,3,0.026,737,1179
2ea0ae94-10dc-1d7b-874c-a8dbf6676caf,2024-11-02,TX-200,IL,Supplier E,264,12,328,5.14,0.02,ELEC-04,9,0.078,596,893
2ea0ae94-10dc-1d7b-874c-a8dbf6676caf,2024-11-02,TX-200,IL,Supplier E,264,12,328,5.14,0.02,CHS-05,6,0.013,1986,1506
73e76a2d-7965-8d4e-b3f8-61261bbde63f,2024-11-02,TX-200,TX,Supplier C,267,17,333,5.14,0.02,ENG-01,10,0.068,1220,4289
73e76a2d-7965-8d4e-b3f8-61261bbde63f,2024-11-02,TX-200,TX,Supplier C,267,17,333,5.14,0.02,TRN-02,14,0.041,1063,2981
73e76a2d-7965-8d4e-b3f8-61261bbde63f,2024-11-02,TX-200,TX,Supplier C,267,17,333,5.14,0.02,HYD-03,12,0.039,902,1149
73e76a2d-7965-8d4e-b3f8-61261bbde63f,2024-11-02,TX-200,TX,Supplier C,267,17,333,5.14,0.02,ELEC-04,14,0.05,2031,885
73e76a2d-7965-8d4e-b3f8-61261bbde63f,2024-11-02,TX-200,TX,Supplier C,267,17,333,5.14,0.02,CHS-05,10,0.035,0,1459
bdbde946-0663-dce2-5897-8c5e4b534ef9,2024-11-02,TX-300,FL,Supplier B,240,17,307,5.14,0.02,ENG-01,22,0.089,974,4211
bdbde946-0663-dce2-5897-8c5e4b534ef9,2024-11-02,TX-300,FL,Supplier B,240,17,307,5.14,0.02,TRN-02,19,0.038,1108,2891
bdbde946-0663-dce2-5897-8c5e4b534ef9,2024-11-02,TX-300,FL,Supplier B,240,17,307,5.14,0.02,HYD-03,14,0.049,0,1103
bdbde946-0663-dce2-5897-8c5e4b534ef9,2024-11-02,TX-300,FL,Supplier B,240,17,307,5.14,0.02,ELEC-04,19,0.067,1502,866
bdbde946-0663-dce2-5897-8c5e4b534ef9,2024-11-02,TX-300,FL,Supplier B,240,17,307,5.14,0.02,CHS-05,18,0.012,33,1412
b5f82710-718f-2ad7-5d2f-2bf71d0082ab,2024-11-02,TX-300,NY,Supplier C,215,16,275,5.14,0.02,ENG-01,23,0.076,1007,4319
b5f82710-718f-2ad7-5d2f-2bf71d0082ab,2024-11-02,TX-300,NY,Supplier C,215,16,275,5.14,0.02,TRN-02,21,0.061,1792,3050
b5f82710-718f-2ad7-5d2f-2bf71d0082ab,2024-11-02,TX-300,NY,Supplier C,215,16,275,5.14,0.02,HYD-03,11,0.034,776,1137
b5f82710-718f-2ad7-5d2f-2bf71d0082ab,2024-11-02,TX-300,NY,Supplier C,215,16,275,5.14,0.02,ELEC-04,11,0.054,2670,842
b5f82710-718f-2ad7-5d2f-2bf71d0082ab,2024-11-02,TX-300,NY,Supplier C,215,16,275,5.14,0.02,CHS-05,14,0.035,604,1472
d95a2382-5c02-6fdd-3264-19b6f5be09fb,2024-11-02,TX-500,NY,Supplier B,232,22,299,5.14,0.02,ENG-01,15,0.082,0,4241
d95a2382-5c02-6fdd-3264-19b6f5be09fb,2024-11-02,TX-500,NY,Supplier B,232,22,299,5.14,0.02,TRN-02,19,0.059,0,2876
d95a2382-5c02-6fdd-3264-19b6f5be09fb,2024-11-02,TX-500,NY,Supplier B,232,22,299,5.14,0.02,HYD-03,13,0.04,866,1111
d95a2382-5c02-6fdd-3264-19b6f5be09fb,2024-11-02,TX-500,NY,Supplier B,232,22,299,5.14,0.02,ELEC-04,22,0.04,877,858
d95a2382-5c02-6fdd-3264-19b6f5be09fb,2024-11-02,TX-500,NY,Supplier B,232,22,299,5.14,0.02,CHS-05,22,0.02,0,1456
c83ea98d-83ef-8182-8826-c5419607c9fb,2024-11-02,TX-500,TX,Supplier C,257,27,335,5.14,0.02,ENG-01,20,0.086,550,4256
c83ea98d-83ef-8182-8826-c5419607c9fb,2024-11-02,TX-500,TX,Supplier C,257,27,335,5.14,0.02,TRN-02,23,0.054,0,2932
c83ea98d-83ef-8182-8826-c5419607c9fb,2024-11-02,TX-500,TX,Supplier C,257,27,335,5.14,0.02,HYD-03,17,0.042,0,1138
c83ea98d-83ef-8182-8826-c5419607c9fb,2024-11-02,TX-500,TX,Supplier C,257,27,335,5.14,0.02,ELEC-04,21,0.064,0,863
c83ea98d-83ef-8182-8826-c5419607c9fb,2024-11-02,TX-500,TX,Supplier C,257,27,335,5.14,0.02,CHS-05,22,0.012,0,1503
f4097f7e-eab5-7c09-8f21-011a44da7cbd,2024-11-03,TX-100,FL,Supplier B,257,16,324,5.14,0.4,ENG-01,13,0.084,1336,4285
f4097f7e-eab5-7c09-8f21-011a44da7cbd,2024-11-03,TX-100,FL,Supplier B,257,16,324,5.14,0.4,TRN-02,13,0.057,0,2873
f4097f7e-eab5-7c09-8f21-011a44da7cbd,2024-11-03,TX-100,FL,Supplier B,257,16,324,5.14,0.4,HYD-03,14,0.021,0,1102
f4097f7e-eab5-7c09-8f21-011a44da7cbd,2024-11-03,TX-100,FL,Supplier B,257,16,324,5.14,0.4,ELEC-04,12,0.074,136,823
f4097f7e-eab5-7c09-8f21-011a44da7cbd,2024-11-03,TX-100,FL,Supplier B,257,16,324,5.14,0.4,CHS-05,12,0.028,264,1400
667248a0-bc2b-8704-076f-d67024e8e60b,2024-11-03,TX-100,IL,Supplier E,220,7,274,5.14,0.4,ENG-01,3,0.085,1104,4613
667248a0-bc2b-8704-076f-d67024e8e60b,2024-11-03,TX-100,IL,Supplier E,220,7,274,5.14,0.4,TRN-02,7,0.062,578,3036
667248a0-bc2b-8704-076f-d67024e8e60b,2024-11-03,TX-100,IL,Supplier E,220,7,274,5.14,0.4,HYD-03,8,0.049,0,1149
667248a0-bc2b-8704-076f-d67024e8e60b,2024-11-03,TX-100,IL,Supplier E,220,7,274,5.14,0.4,ELEC-04,6,0.079,5,880
667248a0-bc2b-8704-076f-d67024e8e60b,2024-11-03,TX-100,IL,Supplier E,220,7,274,5.14,0.4,CHS-05,14,0.031,0,1517
06fba2fa-fb42-7dbf-124c-3ef6d03e901f,2024-11-03,TX-200,CA,Supplier E,309,20,390,5.14,0.4,ENG-01,9,0.09,0,4263
06fba2fa-fb42-7dbf-124c-3ef6d03e901f,2024-11-03,TX-200,CA,Supplier E,309,20,390,5.14,0.4,TRN-02,10,0.047,538,3088
06fba2fa-fb42-7dbf-124c-3ef6d03e901f,2024-11-03,TX-200,CA,Supplier E,309,20,390,5.14,0.4,HYD-03,9,0.024,36,1174
06fba2fa-fb42-7dbf-124c-3ef6d03e901f,2024-11-03,TX-200,CA,Supplier E,309,20,390,5.14,0.4,ELEC-04,8,0.061,0,902
06fba2fa-fb42-7dbf-124c-3ef6d03e901f,2024-11-03,TX-200,CA,Supplier E,309,20,390,5.14,0.4,CHS-05,10,0.047,0,1493
0f1a4f20-8606-2c96-0ea8-b01de4da4ae4,2024-11-03,TX-200,FL,Supplier D,273,38,368,5.14,0.4,ENG-01,15,0.087,22,3994
0f1a4f20-8606-2c96-0ea8-b01de4da4ae4,2024-11-03,TX-200,FL,Supplier D,273,38,368,5.14,0.4,TRN-02,22,0.058,2174,2768
0f1a4f20-8606-2c96-0ea8-b01de4da4ae4,2024-11-03,TX-200,FL,Supplier D,273,38,368,5.14,0.4,HYD-03,25,0.045,789,1046
0f1a4f20-8606-2c96-0ea8-b01de4da4ae4,2024-11-03,TX-200,FL,Supplier D,273,38,368,5.14,0.4,ELEC-04,18,0.058,1107,798
0f1a4f20-8606-2c96-0ea8-b01de4da4ae4,2024-11-03,TX-200,FL,Supplier D,273,38,368,5.14,0.4,CHS-05,13,0.011,0,1376
fccc310f-39e1-0cc6-1cfc-f02996993573,2024-11-03,TX-200,IL,Supplier C,236,20,302,5.14,0.4,ENG-01,14,0.054,1048,4242
fccc310f-39e1-0cc6-1cfc-f02996993573,2024-11-03,TX-200,IL,Supplier C,236,20,302,5.14,0.4,TRN-02,20,0.067,3005,3048
fccc310f-39e1-0cc6-1cfc-f02996993573,2024-11-03,TX-200,IL,Supplier C,236,20,302,5.14,0.4,HYD-03,21,0.03,494,1165
fccc310f-39e1-0cc6-1cfc-f02996993573,2024-11-03,TX-200,IL,Supplier C,236,20,302,5.14,0.4,ELEC-04,22,0.073,346,886
fccc310f-39e1-0cc6-1cfc-f02996993573,2024-11-03,TX-200,IL,Supplier C,236,20,302,5.14,0.4,CHS-05,20,0.01,2016,1463
b4213d8e-e53e-8664-6ebe-b2b18eef9958,2024-11-03,TX-200,TX,Supplier A,253,15,320,5.14,0.4,ENG-01,7,0.082,945,4256
b4213d8e-e53e-8664-6ebe-b2b18eef9958,2024-11-03,TX-200,TX,Supplier A,253,15,320,5.14,0.4,TRN-02,8,0.06,798,2794
b4213d8e-e53e-8664-6ebe-b2b18eef9958,2024-11-03,TX-200,TX,Supplier A,253,15,320,5.14,0.4,HYD-03,7,0.028,639,1144
b4213d8e-e53e-8664-6ebe-b2b18eef9958,2024-11-03,TX-200,TX,Supplier A,253,15,320,5.14,0.4,ELEC-04,11,0.041,1761,844
b4213d8e-e53e-8664-6ebe-b2b18eef9958,2024-11-03,TX-200,TX,Supplier A,253,15,320,5.14,0.4,CHS-05,13,0.03,0,1415
42f78948-a86e-9074-1917-d21ad8a6072c,2024-11-03,TX-300,CA,Supplier B,234,30,312,5.14,0.4,ENG-01,15,0.082,159,4095
42f78948-a86e-9074-1917-d21ad8a6072c,2024-11-03,TX-300,CA,Supplier B,234,30,312,5.14,0.4,TRN-02,13,0.054,2725,2964
42f78948-a86e-9074-1917-d21ad8a6072c,2024-11-03,TX-300,CA,Supplier B,234,30,312,5.14,0.4,HYD-03,22,0.045,1754,1117
42f78948-a86e-9074-1917-d21ad8a6072c,2024-11-03,TX-300,CA,Supplier B,234,30,312,5.14,0.4,ELEC-04,21,0.071,823,831
42f78948-a86e-9074-1917-d21ad8a6072c,2024-11-03,TX-300,CA,Supplier B,234,30,312,5.14,0.4,CHS-05,12,0.022,2698,1355
5dd9cd8b-67c5-0868-1dba-5fffaba914d2,2024-11-03,TX-300,FL,Supplier A,266,16,335,5.14,0.4,ENG-01,14,0.07,688,4125
5dd9cd8b-67c5-0868-1dba-5fffaba914d2,2024-11-03,TX-300,FL,Supplier A,266,16,335,5.14,0.4,TRN-02,19,0.052,822,2799
5dd9cd8b-67c5-0868-1dba-5fffaba914d2,2024-11-03,TX-300,FL,Supplier A,266,16,335,5.14,0.4,HYD-03,11,0.025,883,1091
5dd9cd8b-67c5-0868-1dba-5fffaba914d2,2024-11-03,TX-300,FL,Supplier A,266,16,335,5.14,0.4,ELEC-04,12,0.069,1220,808
5dd9cd8b-67c5-0868-1dba-5fffaba914d2,2024-11-03,TX-300,FL,Supplier A,266,16,335,5.14,0.4,CHS-05,16,0.024,0,1334
cb373a90-b0bc-dd7b-6021-c9895e18dfa6,2024-11-03,TX-300,TX,Supplier A,255,17,324,5.14,0.4,ENG-01,6,0.073,957,4160
cb373a90-b0bc-dd7b-6021-c9895e18dfa6,2024-11-03,TX-300,TX,Supplier A,255,17,324,5.14,0.4,TRN-02,17,0.068,0,2833
cb373a90-b0bc-dd7b-6021-c9895e18dfa6,2024-11-03,TX-300,TX,Supplier A,255,17,324,5.14,0.4,HYD-03,11,0.044,1120,1115
cb373a90-b0bc-dd7b-6021-c9895e18dfa6,2024-11-03,TX-300,TX,Supplier A,255,17,324,5.14,0.4,ELEC-04,6,0.076,0,830
cb373a90-b0bc-dd7b-6021-c9895e18dfa6,2024-11-03,TX-300,TX,Supplier A,255,17,324,5.14,0.4,CHS-05,12,0.017,0,1392
c315ee2d-44b6-a10b-a49e-8465de36da3f,2024-11-03,TX-400,CA,Supplier A,243,21,313,5.14,0.4,ENG-01,12,0.065,0,4284
c315ee2d-44b6-a10b-a49e-8465de36da3f,2024-11-03,TX-400,CA,Supplier A,243,21,313,5.14,0.4,TRN-02,14,0.046,1854,2858
c315ee2d-44b6-a10b-a49e-8465de36da3f,2024-11-03,TX-400,CA,Supplier A,243,21,313,5.14,0.4,HYD-03,19,0.029,1958,1122
c315ee2d-44b6-a10b-a49e-8465de36da3f,2024-11-03,TX-400,CA,Supplier A,243,21,313,5.14,0.4,ELEC-04,18,0.054,0,834
c315ee2d-44b6-a10b-a49e-8465de36da3f,2024-11-03,TX-400,CA,Supplier A,243,21,313,5.14,0.4,CHS-05,18,0.04,68,1398
9ebfafdc-312a-0d3f-e96b-becf2a9641d2,2024-11-03,TX-400,IL,Supplier A,236,20,304,5.14,0.4,ENG-01,11,0.073,425,4165
9ebfafdc-312a-0d3f-e96b-becf2a9641d2,2024-11-03,TX-400,IL,Supplier A,236,20,304,5.14,0.4,TRN-02,11,0.065,830,2791
9ebfafdc-312a-0d3f-e96b-becf2a9641d2,2024-11-03,TX-400,IL,Supplier A,236,20,304,5.14,0.4,HYD-03,17,0.035,0,1072
9ebfafdc-312a-0d3f-e96b-becf2a9641d2,2024-11-03,TX-400,IL,Supplier A,236,20,304,5.14,0.4,ELEC-04,8,0.073,2536,795
9ebfafdc-312a-0d3f-e96b-becf2a9641d2,2024-11-03,TX-400,IL,Supplier A,236,20,304,5.14,0.4,CHS-05,12,0.019,0,1402
438ffd71-3c4e-0a0e-db32-ba5a54acf213,2024-11-03,TX-400,NY,Supplier C,229,20,292,5.14,0.4,ENG-01,22,0.078,0,4455
438ffd71-3c4e-0a0e-db32-ba5a54acf213,2024-11-03,TX-400,NY,Supplier C,229,20,292,5.14,0.4,TRN-02,9,0.041,63,2921
438ffd71-3c4e-0a0e-db32-ba5a54acf213,2024-11-03,TX-400,NY,Supplier C,229,20,292,5.14,0.4,HYD-03,9,0.022,0,1159
438ffd71-3c4e-0a0e-db32-ba5a54acf213,2024-11-03,TX-400,NY,Supplier C,229,20,292,5.14,0.4,ELEC-04,23,0.05,0,841
438ffd71-3c4e-0a0e-db32-ba5a54acf213,2024-11-03,TX-400,NY,Supplier C,229,20,292,5.14,0.4,CHS-05,15,0.041,0,1419
77666a81-5e71-e0bb-0952-508ddc28798a,2024-11-03,TX-400,TX,Supplier D,261,24,337,5.14,0.4,ENG-01,13,0.062,653,4014
77666a81-5e71-e0bb-0952-508ddc28798a,2024-11-03,TX-400,TX,Supplier D,261,24,337,5.14,0.4,TRN-02,13,0.059,1569,2732
