uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
d3540822-24c4-37e7-92cb-119a4aa7f71e,2024-09-26,TX-500,FL,Supplier C,285,14,357,4.98,0.52
62b0ceff-c769-95ef-0ae9-3c6d9f5e4f9e,2024-09-27,TX-100,FL,Supplier B,268,23,344,4.98,0.29
0753aea7-4593-375a-8978-206eacbf1715,2024-09-27,TX-200,CA,Supplier C,305,26,391,4.98,0.29
b91f5ce2-bee7-da2a-edf9-61b07dfb8a92,2024-09-27,TX-300,CA,Supplier E,285,17,358,4.98,0.29
c52b1c70-9721-f6a7-832c-faa41bb1e141,2024-09-27,TX-300,FL,Supplier B,266,23,342,4.98,0.29
176d117c-e0f1-67f1-23b4-ddcd0726e32b,2024-09-27,TX-300,NY,Supplier D,280,28,365,4.98,0.29
07b3b883-cd26-9f5d-230c-54adae7d8ef3,2024-09-27,TX-300,TX,Supplier D,327,35,426,4.98,0.29
80bfc662-cb44-18cc-9564-34f61742ebcc,2024-09-27,TX-400,IL,Supplier C,254,21,328,4.98,0.29
5af95b1a-60d1-f6b1-1fdd-a20d00429ca8,2024-09-27,TX-400,NY,Supplier D,308,30,404,4.98,0.29
caa5e781-9212-41b0-ed1e-fe07f9dcc75b,2024-09-27,TX-400,TX,Supplier E,328,19,407,4.98,0.29
2a1bfc91-55b0-4a40-22be-379af81238e3,2024-09-28,TX-100,NY,Supplier A,218,19,277,4.98,0.27
33eb36aa-5984-7dc1-ae92-e710b4251523,2024-09-28,TX-200,CA,Supplier B,361,23,456,4.98,0.27
427a13d4-a933-ec93-24bc-cff75e3cd7ce,2024-09-28,TX-400,TX,Supplier D,363,37,466,4.98,0.27
74298488-8714-5012-b274-24d9cacb0b3e,2024-09-29,TX-200,FL,Supplier D,296,23,380,4.98,0.62
757f748f-1a14-cad3-6bb7-f957910fd00a,2024-09-29,TX-200,TX,Supplier D,274,19,345,4.98,0.62
8b917908-a192-af61-69e6-5fb9fac4beb9,2024-09-29,TX-300,NY,Supplier A,267,26,342,4.98,0.62
d661a715-9d73-8cd8-c1ce-4794943bab99,2024-09-29,TX-400,CA,Supplier D,328,35,428,4.98,0.62
c00c2a31-4797-59c8-f1b3-4c8b7cc9f629,2024-09-29,TX-500,NY,Supplier A,259,16,324,4.98,0.62
2e808dcf-5bf9-9f0f-18a4-250c4a4acd48,2024-09-30,TX-100,FL,Supplier B,282,20,354,4.98,0.1
4f62fd0e-fd85-d0b5-a717-bb062aaad501,2024-09-30,TX-100,IL,Supplier A,274,18,342,4.98,0.1
6a2e0b32-1273-0542-54b9-8fe1ed4862f7,2024-09-30,TX-300,TX,Supplier A,261,22,337,4.98,0.1
8497d4c2-0dd2-ec94-63f0-9be8b1109ca5,2024-09-30,TX-400,IL,Supplier D,249,24,324,4.98,0.1
405db9d6-881a-f5e7-85b8-5ae7f9809739,2024-09-30,TX-500,CA,Supplier E,382,17,466,4.98,0.1
923af928-fc1d-84f8-4c56-9c3c15bb3d19,2024-10-01,TX-100,FL,Supplier D,257,21,329,5.09,0.13
d854589b-65ac-220e-7b42-9eca13880c94,2024-10-01,TX-200,FL,Supplier D,322,21,411,5.09,0.13
a1cb6e54-73a1-f056-2500-7d00023cf034,2024-10-01,TX-300,CA,Supplier C,335,20,421,5.09,0.13
671fd09d-8183-d985-0940-545d31697d70,2024-10-01,TX-300,FL,Supplier B,313,26,403,5.09,0.13
130fd363-72fa-4657-572c-19717f2ece02,2024-10-01,TX-300,IL,Supplier A,294,20,378,5.09,0.13
c8cb9871-5a26-905b-705c-a5e0b8afed3e,2024-10-01,TX-400,FL,Supplier D,298,25,380,5.09,0.13
739530b7-0cdd-2d7a-c5f9-d637ae1f6f65,2024-10-01,TX-500,CA,Supplier D,346,34,448,5.09,0.13
e946ef8a-9264-7d53-8650-70f38585b34a,2024-10-01,TX-500,TX,Supplier C,294,23,374,5.09,0.13
a532e65d-8ec5-2d0d-bedc-a4fb35828c9e,2024-10-02,TX-100,NY,Supplier E,236,15,299,5.09,0.19
7dbb99b4-25d0-3c3f-75a2-04623c841fab,2024-10-02,TX-200,CA,Supplier A,328,19,420,5.09,0.19
ae023331-c83a-6311-1ce4-6eadec9675c4,2024-10-02,TX-200,TX,Supplier C,288,22,361,5.09,0.19
ad0271eb-cbb9-1c97-c454-d1c89b7130d6,2024-10-02,TX-300,CA,Supplier E,310,19,389,5.09,0.19
a260b75c-61aa-b4da-97c3-0aa7e531c42d,2024-10-02,TX-400,FL,Supplier E,267,13,332,5.09,0.19
1f5badb9-62e5-9f30-0a24-df936d98ec89,2024-10-03,TX-100,FL,Supplier A,272,18,343,5.09,0.34
5aa9ea41-8c3a-39e3-4267-63272e45125e,2024-10-03,TX-100,IL,Supplier E,267,13,332,5.09,0.34
599abc6d-7451-0bee-6154-41832bbbb391,2024-10-03,TX-100,NY,Supplier D,223,25,290,5.09,0.34
18c112d8-28f5-fbf8-a5c0-5f9e6b58f18a,2024-10-03,TX-100,TX,Supplier D,290,31,379,5.09,0.34
d3818c9f-36d9-f357-f59a-6fba46f823b7,2024-10-03,TX-200,CA,Supplier C,344,24,437,5.09,0.34
3a65a240-3427-3915-c2a2-e1a456a4b4dc,2024-10-03,TX-300,IL,Supplier B,247,21,318,5.09,0.34
3c002084-5f45-0952-71f4-4ac85be81b6a,2024-10-03,TX-500,IL,Supplier A,264,16,333,5.09,0.34
542d2747-dbdb-0013-9f4d-c83cbc6e237a,2024-10-03,TX-500,NY,Supplier D,315,37,412,5.09,0.34
49552e82-5416-7114-c99f-146c0214fc99,2024-10-04,TX-100,CA,Supplier D,294,33,375,5.09,0.97
360ec726-9d4e-fa97-2973-d4a625605706,2024-10-04,TX-100,FL,Supplier E,232,17,292,5.09,0.97
9f07a3e2-6559-975d-5dcd-97e04051ff9a,2024-10-04,TX-100,NY,Supplier C,233,17,299,5.09,0.97
8501a713-b4e2-117f-7c64-f32be9029021,2024-10-04,TX-300,CA,Supplier E,273,16,342,5.09,0.97
8dbb7452-d5ad-313a-0591-ebfa74e209a8,2024-10-04,TX-300,FL,Supplier A,251,13,311,5.09,0.97
7b4522d4-a681-549e-4210-edac67f57995,2024-10-04,TX-300,NY,Supplier D,273,19,347,5.09,0.97
ce1b639e-4d4f-7e03-77da-7271460ea12a,2024-10-04,TX-400,TX,Supplier D,275,25,356,5.09,0.97
8abe0e4a-dfb4-86ad-fb20-9d1c824a08c1,2024-10-04,TX-500,CA,Supplier D,340,26,434,5.09,0.97
33417669-f6a4-9430-43a4-02e229c99867,2024-10-05,TX-100,NY,Supplier D,215,16,272,5.09,0.85
9eed3f2c-59c6-7d02-8e90-b743b7a0d1ce,2024-10-05,TX-300,IL,Supplier B,290,26,380,5.09,0.85
0c364173-66b7-9567-8f63-616886fd57da,2024-10-05,TX-400,FL,Supplier E,286,17,365,5.09,0.85
7049f868-7475-f281-508b-87aa250b2f84,2024-10-05,TX-400,NY,Supplier C,274,20,348,5.09,0.85
17010263-ae47-a97f-7523-611a484d31b9,2024-10-05,TX-400,TX,Supplier D,305,27,388,5.09,0.85
598930a0-f23b-79d3-47c6-fcee5dd3f047,2024-10-05,TX-500,CA,Supplier D,336,24,427,5.09,0.85
59035574-8a8b-fca1-84f4-fbfce09c0a9d,2024-10-05,TX-500,IL,Supplier B,269,22,349,5.09,0.85
dd1f801f-5f78-f954-d7d4-4ad0dd449d24,2024-10-05,TX-500,NY,Supplier C,272,25,348,5.09,0.85
bb192347-41db-bb0a-2554-ef73bb223f42,2024-10-06,TX-100,IL,Supplier E,283,25,359,5.09,0.44
b87910a3-f48b-ce47-f6b5-6b07a74cf596,2024-10-06,TX-100,NY,Supplier E,244,11,305,5.09,0.44
e440d7f8-3351-ca17-376f-510398265848,2024-10-06,TX-300,FL,Supplier B,244,20,314,5.09,0.44
c4f8fd09-b73c-0129-41ad-c70b6d6c96db,2024-10-06,TX-500,NY,Supplier D,316,24,404,5.09,0.44
37c564aa-0963-15fc-06bd-eebb2bab9061,2024-10-07,TX-100,FL,Supplier E,222,19,284,5.09,0.69
c3a50324-e01f-efea-6da2-8cba93243466,2024-10-07,TX-100,IL,Supplier E,246,19,314,5.09,0.69
955b85ae-21f9-13e5-7c5d-322b57ed37d3,2024-10-07,TX-200,CA,Supplier B,271,18,345,5.09,0.69
f4e22620-213a-f228-c244-03f18988cf49,2024-10-07,TX-200,IL,Supplier B,263,20,335,5.09,0.69
e634f79c-954c-1dba-6167-d87cdc97db06,2024-10-07,TX-300,FL,Supplier D,304,23,388,5.09,0.69
eca70e49-c441-b9e1-25a8-dc83337d9a05,2024-10-07,TX-500,IL,Supplier E,315,18,391,5.09,0.69
396c48f3-88f7-6d75-d5cf-6ef7a86a868b,2024-10-08,TX-100,CA,Supplier D,327,27,416,5.09,0.41
860bb726-cb87-1341-77ae-c5be0626f87b,2024-10-08,TX-100,FL,Supplier B,260,26,337,5.09,0.41
885d2243-f0bd-bed6-aeae-9f5a41c133c6,2024-10-08,TX-100,NY,Supplier B,247,23,319,5.09,0.41
edea3cd3-5891-e665-f194-0e391cc6a4b7,2024-10-08,TX-100,TX,Supplier A,237,13,297,5.09,0.41
6f13b95f-31a6-9989-8c0d-a39f645df75a,2024-10-08,TX-200,FL,Supplier A,263,12,325,5.09,0.41
780ced15-af23-1b6a-a828-2bb1e9f77f1b,2024-10-08,TX-300,IL,Supplier C,248,24,318,5.09,0.41
f6d768ed-2263-d3ed-dae0-d79dc4dcc9ca,2024-10-08,TX-400,CA,Supplier D,345,30,439,5.09,0.41
6cbb72a2-eaec-942a-ee8f-262e66c94fbb,2024-10-08,TX-400,IL,Supplier C,259,17,325,5.09,0.41
af6b94f8-b74a-6d7b-24b0-14d08283ef3b,2024-10-08,TX-400,TX,Supplier A,278,21,355,5.09,0.41
c041be3f-f864-fdef-9efe-89d598c33640,2024-10-09,TX-100,CA,Supplier B,256,26,335,5.09,0.78
2544ab5b-8a29-56c1-7969-b849d296d2b9,2024-10-09,TX-100,TX,Supplier B,290,25,372,5.09,0.78
6144c4f3-6e6d-33b3-6ef8-4c5897ba78f2,2024-10-09,TX-200,CA,Supplier E,333,20,422,5.09,0.78
e1044d5d-d61d-edda-437a-296952730962,2024-10-09,TX-200,IL,Supplier C,269,25,349,5.09,0.78
a6c2c2fd-75d6-0acf-0edd-f49a048dc4d8,2024-10-09,TX-300,NY,Supplier D,272,23,349,5.09,0.78
6fbbbe34-f3b0-c13e-7b37-17cf35b99799,2024-10-09,TX-300,TX,Supplier A,267,24,344,5.09,0.78
352a2e4e-1f74-3f5f-d0e9-5a55a91e2a3f,2024-10-09,TX-400,CA,Supplier D,339,21,427,5.09,0.78
bfc6b75d-72c8-1eab-22cb-1b3d01b2fe94,2024-10-09,TX-400,NY,Supplier D,260,23,331,5.09,0.78
0818afcf-6eb8-0f29-a8b2-79c2f97d44b3,2024-10-09,TX-500,FL,Supplier C,288,29,376,5.09,0.78
6e3b1c93-e290-bace-7bc8-ddbcef04fa4e,2024-10-09,TX-500,NY,Supplier D,311,15,392,5.09,0.78
da825bcb-891c-7764-ab83-1a92c387573c,2024-10-10,TX-100,CA,Supplier D,259,25,334,5.09,0.7
41998f52-5c82-9df9-3fc9-e19ee4fc0123,2024-10-10,TX-100,NY,Supplier C,204,15,259,5.09,0.7
4be3f535-aa4d-b00a-5c22-18885853a64a,2024-10-10,TX-300,CA,Supplier C,309,21,387,5.09,0.7
1d800108-f7f0-b956-3c1b-a1bcc09a1948,2024-10-10,TX-300,FL,Supplier B,238,16,303,5.09,0.7
bacfa05e-db88-ef4c-7e05-9f3733a70722,2024-10-10,TX-400,IL,Supplier D,271,15,338,5.09,0.7
e948399a-9ffa-1fa7-d730-31d8f229db31,2024-10-10,TX-400,NY,Supplier A,284,20,363,5.09,0.7
70372b3d-e4df-f333-6c68-532df062a10a,2024-10-11,TX-100,NY,Supplier E,211,9,257,5.09,0.01
97bbc919-3c96-2880-77b2-bc10213906ae,2024-10-11,TX-200,IL,Supplier E,225,17,286,5.09,0.01
b0c10645-21f7-7058-3c4d-4764a19b01ee,2024-10-11,TX-200,TX,Supplier C,303,23,387,5.09,0.01
33f2ee39-2803-6181-dc3f-ee56853b1cee,2024-10-11,TX-300,FL,Supplier A,235,15,298,5.09,0.01
a8697aea-b1cf-84d3-9387-8276558b814d,2024-10-11,TX-300,TX,Supplier B,277,16,346,5.09,0.01
fce8c9c8-13d2-3ab8-3b91-274a8b74ed7e,2024-10-11,TX-400,FL,Supplier C,326,24,415,5.09,0.01
45d1caef-3bde-d963-d29a-958168acc401,2024-10-12,TX-100,NY,Supplier D,207,21,274,5.09,0.6
03829d59-6d52-30d7-2ca0-957cdbb8ec37,2024-10-12,TX-100,TX,Supplier E,260,11,318,5.09,0.6
5ce8ca90-c8dc-c290-286c-309c99d8d1e7,2024-10-12,TX-200,NY,Supplier B,251,15,321,5.09,0.6
bb50ac9f-2645-36b5-8bf5-4aa4b39db62d,2024-10-12,TX-400,NY,Supplier D,218,29,292,5.09,0.6
1141e820-8f6e-4cca-27fb-99860d28199e,2024-10-12,TX-500,NY,Supplier E,306,12,384,5.09,0.6
4b3926c5-5bc0-5257-b17e-a8eeaa4557cd,2024-10-13,TX-100,CA,Supplier A,250,19,316,5.09,0.26
386dfd4f-fd05-547e-9e22-976e8c9416f9,2024-10-13,TX-200,NY,Supplier C,273,23,347,5.09,0.26
35987a1b-fc3d-a792-1e34-ed47282ea85c,2024-10-13,TX-300,FL,Supplier E,291,24,378,5.09,0.26
9e4fe6ec-e2f8-2e93-2432-384ca80f8d36,2024-10-13,TX-300,TX,Supplier D,246,16,311,5.09,0.26
84c648e0-4d2e-ef9b-b7f4-e78284d969ca,2024-10-13,TX-500,FL,Supplier A,316,19,397,5.09,0.26
f97581fc-752a-5bbc-3194-1624e4112687,2024-10-13,TX-500,IL,Supplier C,327,29,419,5.09,0.26
c3c03da0-8389-064d-1547-aae5f69685ff,2024-10-14,TX-100,IL,Supplier C,229,14,289,5.09,0.92
3adc32fa-65eb-6ddd-37c8-b25de04b7d95,2024-10-14,TX-200,CA,Supplier C,301,32,390,5.09,0.92
90304cdc-9eff-2ba5-98d5-77318f2f96b6,2024-10-14,TX-200,TX,Supplier A,283,19,363,5.09,0.92
2cdae452-a45c-3acc-07e3-9f95b8533743,2024-10-14,TX-300,NY,Supplier E,224,10,280,5.09,0.92
5b6dd667-5182-2767-f51f-1d05fd02524c,2024-10-14,TX-400,CA,Supplier E,350,20,437,5.09,0.92
4a46e4ca-aeb9-3232-8a76-9cd115730660,2024-10-14,TX-400,TX,Supplier D,277,26,364,5.09,0.92
ac170223-a55f-6efa-9dca-11ae278b22c3,2024-10-14,TX-500,NY,Supplier C,246,23,317,5.09,0.92
57e6a7a4-fbaf-b6df-3a5e-09ede0c7e2b2,2024-10-15,TX-100,TX,Supplier E,301,19,382,5.09,0.62
5b47b05f-4e15-08da-e090-eefef22a9d48,2024-10-15,TX-200,IL,Supplier B,258,23,327,5.09,0.62
4311cc36-713d-42c2-c803-4cd5fc8fbd63,2024-10-15,TX-200,NY,Supplier E,278,15,349,5.09,0.62
39f0bd45-9c48-850e-911d-d96c6876049a,2024-10-15,TX-200,TX,Supplier C,243,19,309,5.09,0.62
6d1dea50-4bfd-1ee5-82fa-1ec50c2a82af,2024-10-15,TX-300,CA,Supplier A,311,23,397,5.09,0.62
70d3981a-9e83-3d37-d77b-5460c9238450,2024-10-15,TX-400,CA,Supplier B,339,23,424,5.09,0.62
9595f3f0-3cbd-7009-ddc6-434b15e9c9b1,2024-10-15,TX-400,FL,Supplier B,259,17,330,5.09,0.62
83df69fb-3172-3134-a5cb-5ec9a0a4a6fc,2024-10-15,TX-400,TX,Supplier A,289,21,357,5.09,0.62
061e9c7c-1f4c-dbcd-b265-35749e9c8a66,2024-10-15,TX-500,FL,Supplier D,305,20,382,5.09,0.62
964a8085-768c-bed1-8a7b-fe5d461b3dd2,2024-10-15,TX-500,IL,Supplier B,323,26,415,5.09,0.62
390398a0-d8de-7946-4252-8566252749a9,2024-10-15,TX-500,NY,Supplier C,243,21,312,5.09,0.62
37cc0a8c-b513-8526-1123-bb6f27388a3e,2024-10-16,TX-100,CA,Supplier B,283,18,360,5.09,0.9
81cb52fb-0e7f-049a-e9a4-ad1a961b3adc,2024-10-16,TX-200,CA,Supplier A,313,16,393,5.09,0.9
9e0ce7a0-418d-0b19-13df-7a86dcbf9eb1,2024-10-16,TX-200,IL,Supplier B,259,16,326,5.09,0.9
d479002d-eab0-06d9-a27b-b78e39f8e7f1,2024-10-16,TX-300,IL,Supplier E,274,13,339,5.09,0.9
1ae11028-db85-bdb3-adc5-e682521f8860,2024-10-16,TX-300,NY,Supplier A,204,14,255,5.09,0.9
4285a45a-76a1-22d8-a196-92e2968ace50,2024-10-16,TX-500,CA,Supplier A,331,25,428,5.09,0.9
4620e683-b18c-d34e-fcfc-95495ca29d55,2024-10-16,TX-500,FL,Supplier E,315,15,398,5.09,0.9
3e3f398a-80ba-984d-0d8e-4a0bfab60985,2024-10-16,TX-500,NY,Supplier B,304,21,387,5.09,0.9
162ab75a-be3a-cb9b-6930-5336abe66e7d,2024-10-16,TX-500,TX,Supplier E,329,14,405,5.09,0.9
d3d6be39-844c-dcb4-bc85-76ff8e9933a9,2024-10-17,TX-500,TX,Supplier B,359,22,454,5.09,0.81
829ca5be-4871-8fee-bd20-09012fed97c0,2024-10-18,TX-100,IL,Supplier A,200,15,255,5.09,0.41
24a6e9b4-13d9-ad9f-45ee-b33962598a01,2024-10-18,TX-100,TX,Supplier D,269,20,342,5.09,0.41
c4c4c98b-2ce2-d0a8-f22e-10a85c8e7e03,2024-10-18,TX-200,IL,Supplier D,224,12,283,5.09,0.41
f164fc81-4a47-83d6-a70a-436c7f2e754e,2024-10-18,TX-300,NY,Supplier E,243,13,310,5.09,0.41
c8849a90-988b-e585-bd4c-c90b4267d464,2024-10-18,TX-300,TX,Supplier D,271,27,356,5.09,0.41
254fa5a7-9d87-3f17-aae3-795bd565f6ef,2024-10-18,TX-400,NY,Supplier C,260,18,326,5.09,0.41
5cf5de1e-deda-fe47-e7d9-6a97e81a626b,2024-10-18,TX-500,NY,Supplier B,235,15,303,5.09,0.41
7587deaa-5d59-c9e0-3089-326a320e6ca0,2024-10-18,TX-500,TX,Supplier C,308,19,383,5.09,0.41
f7e6905c-0482-7589-036a-ed59a1141c32,2024-10-19,TX-100,CA,Supplier C,304,25,388,5.09,0.9
4df7eb2b-a1be-8c3a-35a1-0d41e3cef2dd,2024-10-19,TX-200,CA,Supplier B,265,20,337,5.09,0.9
a3898bf8-b604-e310-f0fd-6ee582353eb7,2024-10-19,TX-400,FL,Supplier C,314,21,398,5.09,0.9
1355de00-3187-a517-b290-290e9ad8cdc2,2024-10-19,TX-400,IL,Supplier C,282,21,358,5.09,0.9
330e2fc2-c24b-feb8-fff7-92c9f884c7a2,2024-10-20,TX-100,CA,Supplier E,232,12,285,5.09,0.98
3d26b9c1-d0cd-5f7a-7623-36b4f83f32d0,2024-10-20,TX-100,IL,Supplier C,214,19,275,5.09,0.98
f21945dd-db98-0466-ab6b-2c80ce50647c,2024-10-20,TX-200,FL,Supplier D,292,25,381,5.09,0.98
db4b727c-f8f7-4fa8-f645-ef3efb4ebf0d,2024-10-20,TX-300,CA,Supplier B,284,24,368,5.09,0.98
2c86dc59-cc48-ba81-82f6-5ce3e0adfe20,2024-10-20,TX-500,IL,Supplier D,319,20,405,5.09,0.98
7731463d-0dd6-4449-3387-27e6abaae318,2024-10-20,TX-500,TX,Supplier A,310,28,404,5.09,0.98
33cb3c60-7887-9b5f-40e4-b6ce191a3427,2024-10-21,TX-100,NY,Supplier E,217,16,272,5.09,0.23
638ae031-b606-5b8d-4f0c-4eff70b9b800,2024-10-21,TX-200,FL,Supplier B,263,19,340,5.09,0.23
683c00ce-a774-c1f9-feb3-915a736b8a69,2024-10-21,TX-200,NY,Supplier D,265,21,346,5.09,0.23
f9358285-38e1-9162-4875-b6378b145e3b,2024-10-21,TX-300,CA,Supplier C,320,26,408,5.09,0.23
525ac1ef-32e7-1f78-83b7-4805dd033b34,2024-10-21,TX-300,IL,Supplier E,219,12,275,5.09,0.23
899eaa47-5864-e030-1041-be9da4d87029,2024-10-21,TX-300,NY,Supplier A,202,10,253,5.09,0.23
eac51600-8ecd-cc85-db2f-1777640cc9d7,2024-10-21,TX-500,CA,Supplier C,323,18,405,5.09,0.23
1a1a3d1d-a47e-e8d2-15f2-52ce6a40340f,2024-10-21,TX-500,IL,Supplier A,264,24,342,5.09,0.23
34816613-dcc0-f595-81b6-ddfc539a9e1f,2024-10-22,TX-100,CA,Supplier D,266,20,338,5.09,0.43
fe76a3f8-826f-8962-53c2-c290e7ebfde3,2024-10-22,TX-100,IL,Supplier E,261,12,328,5.09,0.43
c69a4cce-4039-97cc-93b8-4bdb4f533622,2024-10-22,TX-100,NY,Supplier B,252,22,328,5.09,0.43
2322c160-fbe4-6c5c-ccb4-ac8680352b72,2024-10-22,TX-200,NY,Supplier D,209,21,273,5.09,0.43
0cc6afff-8c68-f1a5-9106-6781e38bbf37,2024-10-22,TX-400,CA,Supplier A,275,19,348,5.09,0.43
ab5137fa-4a10-f3cc-8b0b-72bf77839bf2,2024-10-22,TX-400,IL,Supplier E,280,17,356,5.09,0.43
a85ef274-f912-ea34-e03d-f24a8210f1a7,2024-10-22,TX-400,NY,Supplier A,259,17,327,5.09,0.43
a52fc611-4314-d538-fcb7-468916a9c5ca,2024-10-22,TX-500,NY,Supplier E,271,12,341,5.09,0.43
5437781b-6fb5-f18d-b460-81220ade1424,2024-10-23,TX-200,FL,Supplier B,223,18,281,5.09,0.08
96382735-44fd-c3c1-dc40-0e38dd2fe5a5,2024-10-23,TX-200,IL,Supplier A,227,23,291,5.09,0.08
4f7ff8df-6dd2-c1b8-1480-eb437ed7106b,2024-10-23,TX-300,FL,Supplier B,248,14,311,5.09,0.08
db268a90-6a83-3e48-0d4d-3e6a2e2be57a,2024-10-23,TX-300,IL,Supplier A,252,16,324,5.09,0.08
f799f4d1-e2a3-b1ab-6c95-86a586e65ccf,2024-10-23,TX-500,TX,Supplier D,281,25,363,5.09,0.08
81534bc2-1bcf-eeb5-a317-bdc8af9e8c2f,2024-10-24,TX-200,CA,Supplier B,293,20,374,5.09,0.5
e42ee69d-6250-5e14-8c82-8598d24dc137,2024-10-24,TX-200,TX,Supplier A,253,23,322,5.09,0.5
eead5753-645c-d224-2e35-fae9ced8be4e,2024-10-24,TX-400,IL,Supplier B,223,13,285,5.09,0.5
18268662-f78d-d75a-2013-f189a5f02d4c,2024-10-24,TX-400,NY,Supplier C,215,13,267,5.09,0.5
55946dea-c897-49a9-9038-a89e1a1b69f3,2024-10-24,TX-500,CA,Supplier E,301,17,376,5.09,0.5
bd08bd44-ed70-6b8d-f80a-cd5da80331a8,2024-10-25,TX-100,FL,Supplier C,208,15,265,5.09,0.45
16dd57dd-8208-6e0d-0a19-3f2536031c9e,2024-10-25,TX-100,TX,Supplier A,221,15,278,5.09,0.45
f7db87bd-dc13-3af0-91cd-853005628ccc,2024-10-25,TX-300,IL,Supplier A,249,10,317,5.09,0.45
f1c6d802-5f9c-1253-2ab3-a5aaef167572,2024-10-25,TX-400,FL,Supplier C,233,28,304,5.09,0.45
4d45553e-5cda-570f-6d78-8221252438f8,2024-10-25,TX-500,NY,Supplier D,224,16,285,5.09,0.45
cc73dbb6-f4ca-80d0-df0a-bad06d80c9cd,2024-10-26,TX-100,CA,Supplier D,273,20,346,5.09,0.48
971651d6-a186-f027-5ecf-cb57542c1501,2024-10-26,TX-100,IL,Supplier D,250,16,319,5.09,0.48
14b6821e-ddf1-c4e5-a06b-fe1878fd0548,2024-10-26,TX-200,CA,Supplier E,292,22,376,5.09,0.48
9b78afcc-acf6-58e2-73c6-8512b4eace87,2024-10-26,TX-200,IL,Supplier D,237,26,310,5.09,0.48
381e420a-0ee5-f254-94c9-f5b08c0744fb,2024-10-26,TX-300,FL,Supplier B,266,22,339,5.09,0.48
2b9f74c7-8498-7776-452b-633d89960b26,2024-10-26,TX-300,IL,Supplier D,256,29,334,5.09,0.48
275227ab-87bb-5026-d2f8-ebae2872b620,2024-10-26,TX-300,NY,Supplier B,199,15,251,5.09,0.48
d62f15da-99c0-aca1-379f-aba763485f1b,2024-10-26,TX-400,TX,Supplier E,296,15,367,5.09,0.48
623bf629-7d36-c636-14ee-f045349d1aee,2024-10-26,TX-500,FL,Supplier B,274,18,350,5.09,0.48
086b890e-5cf9-8bbb-dc53-3ea9acd8fa2e,2024-10-27,TX-100,NY,Supplier C,228,16,292,5.09,0.14
ab4d348d-3af2-9019-bee1-992ca5f12086,2024-10-27,TX-100,TX,Supplier B,285,23,366,5.09,0.14
b4114786-83fe-c0fa-1c89-cbc74e1aad72,2024-10-27,TX-200,CA,Supplier E,319,15,396,5.09,0.14
067e9f89-a2f4-c6e7-3acd-3b82fac810bd,2024-10-27,TX-300,CA,Supplier A,241,20,314,5.09,0.14
80d2cac5-1ed2-10f4-38dc-c9983b2e7c25,2024-10-27,TX-300,TX,Supplier E,294,20,372,5.09,0.14
5c34ba1c-d197-d2a9-74fb-e9aac7f7d2d3,2024-10-27,TX-400,CA,Supplier C,276,15,348,5.09,0.14
1b38dd29-59ce-0f9f-4b48-3895acd11fb9,2024-10-27,TX-400,FL,Supplier E,281,24,361,5.09,0.14
22e99025-2a41-e0e8-f7ec-3f030d997bb3,2024-10-27,TX-400,IL,Supplier B,272,18,347,5.09,0.14
0cc9a507-5c65-5574-5291-08ded5907fd3,2024-10-27,TX-400,TX,Supplier E,272,14,346,5.09,0.14
0e4a65c4-4215-a5d3-f33d-4ff4d35673aa,2024-10-28,TX-400,IL,Supplier E,285,10,349,5.09,0.51
a3d2de37-3fa3-3394-2869-e64302178976,2024-10-28,TX-500,IL,Supplier D,296,34,388,5.09,0.51
52d4fa24-2251-0281-9ef7-08cda25670fd,2024-10-28,TX-500,TX,Supplier C,312,22,392,5.09,0.51
f7b31bfc-34ec-7a78-8ca7-ee6de7fa099b,2024-10-29,TX-100,CA,Supplier A,231,14,296,5.09,0.38
e312b987-7fbd-f09d-c8aa-ac58a578d9a0,2024-10-29,TX-100,IL,Supplier D,233,19,295,5.09,0.38
7e2f4b0e-49e7-c327-23c4-f17dd7b0cdbe,2024-10-29,TX-100,NY,Supplier D,233,17,296,5.09,0.38
866f6b50-5fbb-47b6-3339-c6dd25b09375,2024-10-29,TX-200,CA,Supplier A,239,26,312,5.09,0.38
824573b1-7d23-9061-7e5e-7dc9f1e36a4a,2024-10-29,TX-200,NY,Supplier D,209,15,269,5.09,0.38
78bcb2e6-12b8-02f5-87cf-97d59935c72f,2024-10-29,TX-300,CA,Supplier A,288,19,362,5.09,0.38
94e359f7-e2d5-f275-949a-1b161811ef5f,2024-10-29,TX-300,NY,Supplier E,252,12,314,5.09,0.38
08472a57-b1fd-1c3e-dd55-144fcfae0c1a,2024-10-29,TX-400,FL,Supplier E,293,16,362,5.09,0.38
23844059-fde4-8e3b-6e15-4fb74274b262,2024-10-29,TX-400,IL,Supplier E,214,15,270,5.09,0.38
d549cefc-d21f-882d-8ed7-e1fee6ed4523,2024-10-29,TX-400,TX,Supplier D,283,32,371,5.09,0.38
ae445385-eeef-b273-798d-38210b89a6c6,2024-10-29,TX-500,IL,Supplier D,283,22,357,5.09,0.38
4f951764-1857-6b1e-4d0f-a7c11aebd463,2024-10-30,TX-100,IL,Supplier A,239,13,303,5.09,0.43
b23bf4fc-659d-11d6-ec9d-948bd0b3eb90,2024-10-30,TX-100,NY,Supplier C,234,24,304,5.09,0.43
