uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
2e4301be-d19e-8865-8f0e-ef341e4c24df,2021-08-21,TX-100,NY,Supplier E,228,10,281,3.77,0.68
b2a1d512-6ead-4350-a4c9-a906a42157fa,2022-04-28,TX-500,NY,Supplier D,271,24,347,3.88,0.19
ba2a53b5-5036-97b0-409c-d3036eb441fd,2023-03-28,TX-300,CA,Supplier B,315,43,424,3.74,0.2
a02937ce-7ce5-f49b-4429-3db0ed379e77,2020-02-29,TX-400,FL,Supplier A,254,17,325,2.91,0.9
a658e289-836c-8319-9833-9ccd1ec83c7e,2023-12-12,TX-300,FL,Supplier B,185,15,238,4.33,0.82
ed62633d-56f2-71c6-003a-6da89074a243,2021-08-17,TX-100,NY,Supplier E,262,19,330,3.77,0.62
40cd8b21-7c6b-f324-494f-53e5396e1b86,2022-11-18,TX-300,FL,Supplier A,233,13,299,4.13,0.8
7c230c24-c52a-348e-05df-04ee58d5d647,2021-08-15,TX-300,IL,Supplier D,257,20,325,3.77,0.05
6460fc50-0f7f-7eda-0346-470b6c76f94d,2020-10-01,TX-100,CA,Supplier E,232,12,292,2.74,0.85
3a82fdde-9d0d-e398-6285-c4c58a6e074f,2022-01-27,TX-500,NY,Supplier D,193,24,254,3.7,0.17
fa92b432-3d26-5d3f-8597-48169a38c283,2023-10-05,TX-400,TX,Supplier A,303,27,382,4.1,0.39
381bc3fd-340d-af36-dfc5-852d80f267e0,2021-12-19,TX-300,IL,Supplier E,206,20,266,3.84,0.11
9847842a-c978-c174-8a42-2b4b9a05fd54,2021-08-30,TX-200,IL,Supplier C,286,29,373,3.77,0.3
df288e65-e17b-c4d4-9e49-58f5201f66bf,2020-11-02,TX-200,TX,Supplier E,251,13,315,3.1,0.76
fe3939d7-fc9e-e79d-e900-59ded03a3528,2020-07-20,TX-200,CA,Supplier B,403,21,513,2.82,0.87
d4bab734-13f7-6df8-e770-f18a646b8905,2022-08-12,TX-100,TX,Supplier B,306,32,402,4.49,0.63
f11c7dfd-fd0d-1096-c941-096553fed85a,2023-03-22,TX-300,TX,Supplier E,298,13,375,3.74,0.47
786a9511-3ef5-2897-4aad-bcb21c137690,2022-10-08,TX-300,FL,Supplier B,284,13,349,3.97,0.61
ff4cacfe-dc14-83da-1aab-20feb0feeafb,2022-06-01,TX-200,TX,Supplier B,409,31,521,4.1,0.4
0e16d97f-d5a5-fa4b-e298-173969d77c45,2021-11-24,TX-500,IL,Supplier D,249,13,314,3.9,0.0
11548283-e473-7843-34e0-86d8df9af972,2023-12-05,TX-500,TX,Supplier D,258,20,326,4.33,0.64
5be39ec3-7e23-3165-59b8-3783ee0ef791,2021-06-14,TX-200,TX,Supplier B,340,25,431,3.5,0.5
52727ed2-8e3e-c668-fdb8-f018f6bf9fce,2021-09-17,TX-100,FL,Supplier E,266,18,337,3.71,0.39
3f5d99b4-ccae-6c48-2ee7-012fdf1b84d1,2021-10-21,TX-100,IL,Supplier E,248,13,315,3.51,0.48
bd4a8c34-3227-f04b-c15e-ddd37578462c,2021-11-13,TX-500,FL,Supplier C,269,15,338,3.9,0.11
97f7d7f4-9a01-296f-c391-030a59670be9,2020-10-15,TX-400,CA,Supplier D,303,21,384,2.74,0.08
6bd164aa-0b0c-302a-e730-d78abb1bd9b6,2021-05-04,TX-100,NY,Supplier D,289,26,377,3.79,0.84
fd9c9d63-82dc-1f22-f2fb-188b90c816e9,2020-12-04,TX-300,NY,Supplier B,154,5,191,3.4,0.12
8666ebfd-93a8-ea66-9df5-fedfe02661c2,2021-01-24,TX-400,IL,Supplier B,216,11,268,3.45,0.63
1a6a3652-5360-02f4-5951-1219e2af7062,2022-10-25,TX-200,NY,Supplier E,210,4,257,3.97,0.63
c50d6ec3-e789-9ee4-477e-d1493d7c6d05,2023-07-20,TX-500,FL,Supplier A,412,47,542,4.02,0.42
d1eb96f4-d6a3-c9fd-b9b4-abdf9d5a5122,2022-01-03,TX-200,NY,Supplier C,197,19,261,3.7,0.6
5ed0ee06-93aa-e777-1867-b24e943ebc3c,2020-05-27,TX-200,IL,Supplier E,292,14,369,2.99,0.87
ab5f98e0-9cdf-9766-f029-fb47cc8b97a5,2021-10-19,TX-200,FL,Supplier D,259,20,327,3.51,0.78
613d8109-5770-c80a-3c10-0ad7bfa9a9ab,2021-01-14,TX-300,IL,Supplier B,180,15,230,3.45,0.8
85618b33-203c-441d-9dd2-c9b7ba206d6a,2021-05-17,TX-300,FL,Supplier D,292,26,375,3.79,0.18
d4fc0e16-6310-6251-d4f2-cb1f09dc818d,2022-10-21,TX-200,TX,Supplier C,249,25,323,3.97,0.85
e0ee0c79-fb1d-ef20-3a20-9c65f2674267,2020-03-24,TX-500,IL,Supplier A,278,16,349,3.22,0.35
1628fadb-fdd4-bdb2-355d-0b2080bba38c,2023-12-28,TX-200,FL,Supplier B,190,10,241,4.33,0.46
bf0a35ea-68be-9b87-2929-abbc3f7133e6,2023-03-22,TX-500,CA,Supplier A,374,35,489,3.74,0.47
4e73cf06-3ca7-1973-0eaf-490bf2e86bae,2021-07-30,TX-400,CA,Supplier E,403,26,509,3.79,0.79
6e955742-93ef-dbf5-8198-86407e1715b9,2021-04-07,TX-100,CA,Supplier B,332,31,429,3.68,0.06
e348cf50-74e6-2a23-04f5-bca53c1f19df,2022-04-10,TX-100,IL,Supplier C,221,12,275,3.88,0.41
8c4f5774-2497-831e-db1b-61bc33ebce0a,2021-01-13,TX-200,NY,Supplier E,162,10,204,3.45,0.06
03e75a42-f16f-7530-dbe3-e8bec9458e3f,2020-12-18,TX-400,TX,Supplier B,195,16,249,3.4,0.78
fb9a07ca-97cd-cae7-ad32-4565e1c4da71,2023-11-16,TX-200,FL,Supplier A,252,19,322,4.32,0.67
e74e2a2c-83ba-177c-c177-4ff0b7cdc720,2023-03-04,TX-100,TX,Supplier E,261,23,338,3.74,0.26
746ab2f5-6dbc-77c2-10ba-93199254100b,2023-12-30,TX-400,NY,Supplier A,225,16,289,4.33,0.75
640fd57e-89ea-8436-d54a-c9c0eb2e2e27,2020-01-27,TX-300,TX,Supplier E,189,11,240,3.17,0.29
f54ec66d-b302-f095-a3dc-80f5f6fce43d,2023-08-21,TX-500,CA,Supplier E,402,32,511,4.06,0.63
cee4c2c7-9fa3-2b76-bf5b-f7ed69993447,2020-01-10,TX-500,CA,Supplier B,252,21,319,3.17,0.11
6658a6e4-91a2-1387-6b8b-541669e6f40d,2023-11-02,TX-200,FL,Supplier A,255,14,320,4.32,0.62
ca4de107-90dd-6956-e9cc-7319c562adcf,2021-03-14,TX-200,TX,Supplier B,250,15,319,3.96,0.57
aaca0836-d0c6-5b7b-384b-26cfccfd825b,2020-02-27,TX-300,TX,Supplier A,220,12,276,2.91,0.27
25f5ae8c-0e54-2a8d-9a3d-ef20011f1452,2023-01-26,TX-100,FL,Supplier A,232,14,293,4.33,0.74
732fd9cd-3148-7e81-f180-c7469d52556c,2022-03-29,TX-200,TX,Supplier E,301,12,377,3.78,0.1
8a4ef87c-a390-bd87-9b7f-f35e60010db8,2022-06-03,TX-300,IL,Supplier B,348,30,449,4.1,0.77
b8f0262e-36af-768a-167b-88b66b8fdec0,2020-12-23,TX-300,FL,Supplier E,167,12,211,3.4,0.84
f5dbd34b-fc84-5fff-5d27-f0085cb92c00,2021-05-13,TX-500,CA,Supplier B,408,29,516,3.79,0.76
bdeb4c9a-a87f-a10d-16e1-0ca2a54b4249,2020-01-10,TX-400,TX,Supplier D,212,15,269,3.17,0.11
06704308-1f8a-42bd-ad66-e39198cf0e1d,2022-07-26,TX-400,TX,Supplier E,344,18,438,4.71,0.05
4794fb87-2cb5-f020-f3d3-95ecae76f2cf,2020-07-29,TX-100,CA,Supplier A,370,28,474,2.82,0.15
f5c1f7b8-3844-e40c-fd8c-871ab0ae75c7,2021-06-19,TX-300,TX,Supplier C,346,30,441,3.5,0.63
f0d55b34-cc2b-1b69-2b3d-f7499a7af602,2023-08-05,TX-300,CA,Supplier A,349,28,446,4.06,0.62
980d949b-7efa-1f1a-911e-13bd04c6cb85,2023-09-01,TX-500,IL,Supplier E,290,11,364,4.06,0.05
dd5a31e2-0f5c-5123-5707-97630cbfa613,2021-08-15,TX-200,IL,Supplier B,286,20,362,3.77,0.05
13779b5e-c601-cd62-7add-9622da8481d3,2022-11-07,TX-400,IL,Supplier C,201,14,256,4.13,0.64
7aed81ff-1fa2-92e5-ea35-5cc5ad100b21,2020-05-24,TX-500,FL,Supplier E,345,17,436,2.99,0.15
18061a89-eaed-8078-d52f-1e3950722cae,2020-05-23,TX-100,NY,Supplier E,247,23,321,2.99,0.83
3b573d02-0bca-6acf-e8bf-7d88c778a4c7,2023-04-10,TX-200,IL,Supplier C,254,19,327,3.94,0.26
46799a74-9bd2-a3aa-dac5-e90d8686086e,2023-02-16,TX-500,FL,Supplier B,277,16,345,4.02,0.88
7ba1415c-d58b-31e2-be92-251b5de9f473,2023-08-01,TX-300,IL,Supplier D,299,14,372,4.06,0.69
5ea1bf4a-e444-40bd-6888-f08aae6efd46,2023-01-23,TX-100,TX,Supplier B,191,15,241,4.33,0.82
a679d8c5-3b20-bbbe-90d3-bdf11971007e,2022-07-08,TX-400,IL,Supplier D,357,30,457,4.71,0.21
acda96ce-e02d-c08f-9e7c-ddf83554d246,2020-11-11,TX-500,CA,Supplier A,257,13,321,3.1,0.42
f59c8b43-5e6e-06c5-fb07-dbcc3d95e83f,2022-05-30,TX-300,TX,Supplier C,297,22,378,3.99,0.3
1850a13c-a1db-4837-600a-6e3989854469,2022-06-27,TX-500,NY,Supplier C,338,37,445,4.1,0.49
c3a0659b-a6ac-5e86-b4c6-1de333d9f547,2023-07-12,TX-100,FL,Supplier D,328,26,421,4.02,0.88
c5dacead-08ae-e93f-fe03-0b8e99b64523,2023-04-23,TX-100,IL,Supplier A,285,15,354,3.94,0.53
87278fb4-77fb-cb5c-d76d-7428ac5a6d5c,2020-05-29,TX-100,NY,Supplier B,286,28,371,2.99,0.31
52c7cbcf-3a69-2cae-394e-d3fc499df516,2020-04-05,TX-300,CA,Supplier A,322,25,416,3.56,0.27
962d0e0d-ad95-d751-afa2-71e6b7245474,2020-03-07,TX-400,TX,Supplier C,293,21,375,3.22,0.76
7e0435f3-478a-899e-935f-c1a6e91b618f,2022-07-17,TX-300,TX,Supplier D,392,28,498,4.71,0.53
aa7525ad-4f0f-98ad-47e9-c157041d13cc,2021-02-27,TX-300,NY,Supplier A,237,17,300,3.82,0.13
b720513e-34bd-7c9e-30eb-007bccc3bb79,2020-10-31,TX-500,CA,Supplier C,268,18,341,2.74,0.47
7610daeb-3801-c4ec-44d5-b4c7273562c9,2023-02-02,TX-100,TX,Supplier B,200,12,255,4.02,0.22
746e3c11-4106-8863-76c9-acac5cd931db,2023-11-04,TX-400,TX,Supplier E,257,19,329,4.32,0.95
61d62c8d-a467-a582-bfde-e4d388b5bd05,2020-06-30,TX-100,CA,Supplier E,337,23,432,2.68,0.42
01c86a19-b394-23ab-e2e8-6bfb6edadb74,2022-03-22,TX-100,FL,Supplier A,267,11,338,3.78,0.73
af33de34-5985-6c07-4af4-f2512481a5be,2023-10-27,TX-400,NY,Supplier D,258,21,331,4.1,0.57
6928fede-ce03-0ecf-2770-cc11385f6eeb,2021-06-19,TX-100,FL,Supplier D,319,28,415,3.5,0.63
8913d711-d3c1-b9fc-3529-fd6c14a1d2f6,2020-01-19,TX-300,NY,Supplier E,161,6,197,3.17,0.03
242248bd-8d67-ec97-13fc-c8efe99dabcf,2023-04-16,TX-300,NY,Supplier C,279,21,354,3.94,0.11
1843596b-b5a7-841b-cecf-174cb4b9fa16,2022-04-27,TX-500,NY,Supplier B,336,24,430,3.88,0.2
552f6b7d-03c1-12ea-4905-5365d59299ca,2023-03-26,TX-300,TX,Supplier E,318,14,394,3.74,0.22
aab061ad-02d2-6537-52d9-efd1d8dbea8e,2021-12-13,TX-200,CA,Supplier B,257,22,329,3.84,0.05
9fabc6d7-e6b2-55a9-83b6-5e7fa7f93328,2022-02-15,TX-300,FL,Supplier E,219,18,285,3.6,0.6
ac3e5ec8-e08c-4762-352c-5d331c635cec,2023-01-04,TX-100,TX,Supplier A,194,13,246,4.33,0.89
42f62ed9-74cd-f93c-b22d-21eedd8bb548,2022-12-24,TX-500,FL,Supplier D,204,25,273,4.43,0.05
5110f76e-1c75-51a3-1834-4e835c29e96d,2020-06-18,TX-100,FL,Supplier D,350,38,458,2.68,0.4
005c7f6e-f105-3d76-05db-6dba9c7625ee,2021-11-14,TX-500,IL,Supplier C,248,20,317,3.9,0.38
ea81fa4c-8541-3b6f-8705-aad88cd59ac3,2022-06-12,TX-100,NY,Supplier A,331,26,429,4.1,0.41
c12c457d-f236-7b22-edc3-6adaee0fb6d3,2021-01-25,TX-300,TX,Supplier B,184,13,233,3.45,0.85
47a7b65f-fc29-302d-3c4d-3a58324256bf,2021-05-16,TX-100,TX,Supplier B,278,21,357,3.79,0.15
dc13402c-a5f0-4ccb-b418-c441b0b282d7,2021-03-11,TX-200,IL,Supplier C,232,26,300,3.96,0.42
3e2a19ec-3dab-197e-88fa-111ff6a59689,2023-06-28,TX-100,CA,Supplier C,362,29,460,4.27,0.33
3a03a900-014b-76a5-bc83-8d1ccf97b7fc,2020-05-04,TX-300,FL,Supplier E,260,23,334,2.99,0.16
8b890c1c-6617-c526-1c7e-9053f5d5e3b1,2021-04-08,TX-300,IL,Supplier E,239,9,299,3.68,0.28
5640a122-8ce1-5ba4-d94a-b46464600bde,2020-08-21,TX-200,IL,Supplier D,318,19,399,2.82,0.25
c1c6f191-e9ef-3aaa-d86e-79b57d9e5224,2023-08-20,TX-400,CA,Supplier A,426,34,546,4.06,0.87
ffa8d919-0dbc-9c12-77ee-d314fa966464,2022-12-17,TX-200,IL,Supplier B,176,10,223,4.43,0.52
c050a5ab-95e0-922f-9d68-ac0ac3c9dafc,2022-11-22,TX-100,CA,Supplier E,203,17,260,4.13,0.12
cbbd244b-9f13-bb69-b229-0667393023a4,2021-04-02,TX-100,NY,Supplier D,215,14,274,3.68,0.84
3ab247b9-e33f-981a-974d-7d9d86864afc,2023-08-20,TX-500,NY,Supplier A,318,30,412,4.06,0.87
a518f893-c286-f30c-d679-d28dc1a4c6b4,2020-10-13,TX-400,CA,Supplier E,280,17,351,2.74,0.1
b120dd16-0bf9-5773-4f96-8fc5d031e403,2021-10-04,TX-200,FL,Supplier B,241,14,303,3.51,0.24
94016a7f-544d-6468-0a03-ab3b77560f0c,2022-12-13,TX-500,CA,Supplier D,227,12,282,4.43,0.69
181f86b3-3870-893c-0c76-69ff5de8b19f,2020-10-09,TX-500,IL,Supplier B,258,18,324,2.74,0.69
df87598e-0408-64a1-a490-203a1368bdd9,2020-05-15,TX-400,IL,Supplier D,300,42,400,2.99,0.66
ab0d6e9b-b3d0-0137-1541-0f01db9059f0,2020-05-30,TX-200,CA,Supplier D,339,29,434,2.99,0.78
cdb1cbcc-46b1-ce7f-c19a-822cf36771f0,2021-02-03,TX-500,CA,Supplier D,289,22,364,3.82,0.62
ce4ff3ec-7c84-134a-2559-c0125540c8e7,2020-06-24,TX-100,FL,Supplier E,318,24,404,2.68,0.92
0aeb2ef0-2b32-19b8-251a-ccfd08659cd6,2020-03-14,TX-300,TX,Supplier C,290,26,376,3.22,0.42
33139ad3-9a2f-ee55-db2d-0d5cc3884b3a,2022-02-04,TX-500,NY,Supplier A,257,21,329,3.6,0.9
12833253-f9d7-8c46-5127-2b2ef53b7bd7,2020-12-29,TX-500,CA,Supplier C,270,16,335,3.4,0.9
510793ac-90eb-af2b-0837-5416b23c0309,2023-04-29,TX-100,CA,Supplier B,287,15,367,3.94,0.58
6d8de4e9-2c32-e0d3-e902-2b88eb81e38d,2020-05-01,TX-500,IL,Supplier C,326,26,411,2.99,0.52
e641a4e6-4438-35c5-aba4-4c2f2fc17fcb,2021-01-25,TX-200,NY,Supplier D,178,16,230,3.45,0.85
d5f90a8a-4753-dc3c-3186-c91a988576ae,2020-09-21,TX-400,IL,Supplier B,236,28,317,2.91,0.37
8b196b0d-d074-0a6a-c9d0-cc3d95890943,2022-02-08,TX-500,IL,Supplier D,205,13,258,3.6,0.27
0b002fcf-88b5-c816-fea6-a8afa4bb5b7d,2020-02-17,TX-200,NY,Supplier C,208,14,259,2.91,0.09
b227aefd-61d7-4769-3634-ebe34a2f2e86,2022-04-07,TX-100,CA,Supplier C,305,18,387,3.88,0.32
4d8f7ddd-d7bb-20ee-afb2-6a71670d2c8c,2022-12-16,TX-300,IL,Supplier A,180,15,227,4.43,1.0
9574cd7d-df68-c6e4-d31a-4db2c23b9d3b,2023-12-11,TX-400,CA,Supplier C,228,13,285,4.33,0.06
f2aa61a8-638e-b6f7-5679-f1ce4fd5faf9,2022-05-12,TX-300,TX,Supplier E,319,17,399,3.99,0.9
1dda86e3-bb64-bf25-6e5a-37c25c26be13,2023-07-27,TX-300,IL,Supplier C,280,17,351,4.02,0.3
63fd52dc-38e6-36d2-be38-2ac23942a1a0,2021-03-26,TX-400,TX,Supplier E,328,13,405,3.96,0.74
76b4949c-9d39-9b17-89c4-f4516efd7d0f,2023-01-09,TX-300,CA,Supplier D,259,18,329,4.33,0.53
a818cdf6-6b6f-d3b5-83a3-bf5efe9e924d,2023-10-30,TX-200,IL,Supplier E,231,10,289,4.1,0.63
6c47bdc4-c943-f410-0043-09159c868017,2022-04-08,TX-100,TX,Supplier C,320,24,407,3.88,0.61
d23d57d0-ed75-6c10-65de-fa1c7c1abd7b,2020-07-26,TX-300,FL,Supplier D,328,37,429,2.82,0.11
dd3490dc-7200-1341-a48d-00f1d072a77c,2020-01-22,TX-500,CA,Supplier C,244,25,312,3.17,0.41
84f22787-a63c-9cf0-1a09-2e9a3fbb75e2,2021-11-13,TX-100,FL,Supplier D,188,23,247,3.9,0.11
87527b1b-4620-363b-352a-714f30d6b094,2020-06-10,TX-400,FL,Supplier E,358,27,450,2.68,0.58
eead7188-6489-ce0d-870a-dfd060583c9e,2023-11-21,TX-100,CA,Supplier E,204,13,255,4.32,0.94
9485e971-ecab-cca2-f49a-78976d572892,2022-10-14,TX-500,TX,Supplier A,318,18,396,3.97,0.69
e9d25730-d3a0-cd15-0609-2fdae7150977,2020-01-24,TX-300,CA,Supplier C,231,21,297,3.17,0.23
9695c4a5-499e-0b71-9972-9c08a977b651,2021-11-01,TX-200,IL,Supplier A,229,21,291,3.9,0.51
85c80a7e-0ed3-e85c-f83c-9f8950a66cce,2023-02-26,TX-100,FL,Supplier A,212,18,270,4.02,0.83
24f1282c-8230-20c0-607b-b91b524c749a,2022-07-29,TX-300,TX,Supplier C,322,36,429,4.71,0.62
e6330ff6-74a0-d3f9-1995-052504571b37,2021-06-02,TX-100,IL,Supplier D,253,21,328,3.5,0.37
fe2c83f4-ed27-b2d7-9841-8fc7467c785d,2021-07-18,TX-400,TX,Supplier B,386,30,495,3.79,0.29
1ad12241-919b-2c7f-ce8c-bf859f014801,2021-02-19,TX-300,FL,Supplier C,250,21,323,3.82,0.7
af785c08-8d6d-581b-436f-b3c31ce5502b,2022-10-14,TX-300,IL,Supplier E,229,11,284,3.97,0.69
cc45562b-2982-bcaa-b256-a72354d4b12c,2022-12-22,TX-400,IL,Supplier C,219,19,278,4.43,0.46
34b5dc38-3396-97d5-a35a-936ab8a3c222,2020-12-20,TX-300,FL,Supplier B,224,18,288,3.4,1.0
bdb03c2c-d8ec-e134-2a4a-d490891e16ae,2023-12-09,TX-300,IL,Supplier D,210,18,267,4.33,0.9
f6b4191b-6f45-c105-88a5-39acb353083f,2022-07-23,TX-100,TX,Supplier D,383,38,496,4.71,0.15
ddc4bb80-c5de-f152-738b-14186091307a,2021-08-09,TX-200,NY,Supplier C,322,19,400,3.77,0.68
f5d903d1-b87d-d950-f6b0-cfd1d796244b,2020-02-14,TX-300,FL,Supplier D,197,16,257,2.91,0.3
76935d3c-836d-c904-80d9-afa82b35f8cd,2023-01-27,TX-300,CA,Supplier C,269,24,344,4.33,0.26
9d260213-7bbf-0512-b0db-bbaa5bd012c2,2020-02-21,TX-400,CA,Supplier D,251,21,318,2.91,0.7
8473ef17-7f4d-f2c3-c4ad-43860b807137,2023-07-28,TX-200,IL,Supplier C,371,27,470,4.02,0.87
d261f9e0-2de0-ba51-bfcc-4058776b4f22,2023-09-09,TX-300,FL,Supplier B,335,24,427,4.06,0.92
dde15770-a6cf-d863-6682-cbf30546156e,2022-03-26,TX-400,TX,Supplier A,302,25,393,3.78,0.9
b6b27af8-a5b0-0154-07ab-6c0795b6e972,2022-06-10,TX-100,TX,Supplier C,369,34,478,4.1,0.85
6afb5054-f368-8ee7-6651-0d238f0da1af,2020-12-24,TX-100,NY,Supplier B,156,18,204,3.4,0.11
518ee268-2f27-ee19-e9f8-cc10dc814a56,2020-10-14,TX-200,TX,Supplier C,296,17,364,2.74,0.73
58f17254-9adc-833a-e96e-dba36ac29c80,2023-08-10,TX-400,TX,Supplier E,403,19,506,4.06,0.14
aa7d9538-2cba-9689-57b6-715d86adeadb,2023-09-20,TX-200,IL,Supplier E,318,20,402,4.06,0.87
5d732cc9-99d3-e9dd-d3da-48d0622b797e,2020-01-26,TX-400,IL,Supplier D,220,19,282,3.17,0.28
1d7d57e8-7bb2-60ef-323a-524a5c73db38,2022-05-07,TX-200,FL,Supplier B,364,26,467,3.99,0.11
315696b2-cb4e-477c-8437-04a8e6fda60a,2021-09-25,TX-400,TX,Supplier D,342,40,447,3.71,0.45
e5411448-1697-11e2-fa8e-78b2251b8d60,2022-07-30,TX-200,FL,Supplier C,346,24,445,4.71,0.75
b265fb29-bffb-2c49-892c-768d58a1fb46,2021-06-09,TX-400,TX,Supplier B,326,18,411,3.5,0.5
2792296e-ee90-fefa-e41d-35e9855be137,2022-12-12,TX-300,NY,Supplier D,170,20,220,4.43,0.5
466f3e0c-c9b5-ed53-179f-d880b5402ded,2021-03-02,TX-100,IL,Supplier B,245,19,314,3.96,0.43
c03616de-0d04-bc89-05ea-5bf4851ca2d1,2021-08-22,TX-200,IL,Supplier A,288,23,367,3.77,0.03
62cc1e31-49b2-f611-4b24-6a80770df0e0,2023-06-07,TX-400,NY,Supplier D,315,19,398,4.27,0.26
9278a129-eec8-eed1-c06e-46286d3d0dae,2021-11-16,TX-200,TX,Supplier B,254,17,325,3.9,0.7
8c5cf884-233c-bb6a-ca33-847adb61bb36,2020-05-24,TX-400,CA,Supplier B,377,23,473,2.99,0.15
6bfee8e7-5aa0-0d0d-f4d2-1d5c7d979781,2020-03-20,TX-100,IL,Supplier D,235,18,300,3.22,0.59
932821d9-1cf3-ae91-ba33-05b7804f3c32,2021-07-27,TX-400,FL,Supplier A,301,21,373,3.79,0.46
bd84f716-da17-5daf-911e-b450ab9b9c21,2023-10-08,TX-100,TX,Supplier A,258,17,325,4.1,0.09
ae981bc6-a947-fbde-0411-a4c263012d12,2020-05-06,TX-200,FL,Supplier B,323,18,398,2.99,0.44
54ddd654-082e-ce10-a8b0-b2577baeba69,2021-09-04,TX-300,NY,Supplier E,292,15,367,3.71,0.19
6862ab70-ce86-45d5-171d-d64bd530c513,2022-05-30,TX-400,CA,Supplier D,377,27,483,3.99,0.3
63a22746-284b-f280-4bf8-238b30263d78,2023-06-10,TX-200,CA,Supplier A,432,21,550,4.27,0.6
6429adfc-0b9d-e0a6-3fb7-65eb9d65598f,2022-09-24,TX-100,IL,Supplier A,268,23,339,4.26,0.78
9d9657c0-bab1-9f38-479a-7a07b9f5b997,2020-12-18,TX-500,IL,Supplier B,245,20,314,3.4,0.78
ccbfaa1e-2c4c-5e73-a6b9-7d001a929582,2021-01-13,TX-200,CA,Supplier C,205,21,271,3.45,0.06
8289cc93-7906-6802-a0cb-442aa9821f0c,2023-12-27,TX-100,TX,Supplier D,197,27,262,4.33,0.74
3e7a6b24-fea7-a32c-cfee-6735503ae778,2023-11-07,TX-500,FL,Supplier E,307,16,384,4.32,0.23
8990a85b-b0a5-d85f-9cff-3e27070c6deb,2023-01-11,TX-200,NY,Supplier B,219,20,288,4.33,0.05
50eaef44-968e-ac37-e6c8-eedc1eb10a23,2021-01-31,TX-500,TX,Supplier D,234,14,297,3.45,0.98
10577fad-2ed4-4529-0634-e041156daee9,2023-03-06,TX-300,IL,Supplier E,243,15,304,3.74,0.76
dc7cc2a5-7ead-e5db-134c-b7f9ca2837ce,2023-08-06,TX-100,TX,Supplier C,375,37,493,4.06,0.04
c80f5ad5-f857-aba5-eac4-bceb14d7d0bb,2020-07-10,TX-200,CA,Supplier D,421,38,546,2.82,0.8
81db80c8-a63a-cfd5-ccff-7d00bc4ffdda,2023-11-21,TX-100,FL,Supplier C,193,13,243,4.32,0.94
862c3897-5310-d422-f212-033ebb369a11,2022-09-26,TX-500,TX,Supplier A,351,31,452,4.26,0.25
514e0704-a323-0a21-417f-b81a30337e7f,2022-09-02,TX-300,TX,Supplier D,329,26,420,4.26,0.3
63e87ad2-8e27-dfb6-4e05-b2f59ae3fd56,2022-09-03,TX-200,NY,Supplier D,317,16,400,4.26,0.95
2652972b-7822-7d01-ed88-ecb2f8d5bfa2,2021-08-21,TX-400,IL,Supplier D,301,30,396,3.77,0.68
df98b38e-e5db-dfdb-899d-dff3526cc50d,2020-10-01,TX-200,NY,Supplier C,211,19,269,2.74,0.85
7669b308-9a29-1a2f-0de0-ad62f8a81852,2020-09-09,TX-500,IL,Supplier A,307,24,396,2.91,0.54
20f21d8a-bbd1-8e49-b4ce-ebb11107292c,2022-05-13,TX-300,CA,Supplier D,378,35,486,3.99,0.98
f7b4ba0b-5533-895b-66a3-6875ebcb2fe3,2022-10-25,TX-400,TX,Supplier C,298,22,378,3.97,0.63
7e779cb4-c86e-60a4-ea09-90e10a3e1d04,2023-11-20,TX-500,NY,Supplier A,202,13,255,4.32,0.17
1342387b-0762-7295-3f51-6baedcece4d7,2022-02-13,TX-500,IL,Supplier A,213,12,269,3.6,0.84
31e3f863-17a1-6202-02f7-dca26c509482,2022-04-23,TX-200,FL,Supplier A,300,16,371,3.88,0.1
1120db9f-6017-4f80-c017-9da8f520cb58,2021-08-24,TX-200,TX,Supplier A,371,30,473,3.77,0.9
dfa8c653-6b06-36c1-afd9-fd6050ba0e2a,2023-08-16,TX-300,NY,Supplier D,275,22,353,4.06,0.81
3107feeb-02ce-e79f-8278-841ef2249c4a,2022-01-07,TX-200,FL,Supplier D,209,22,272,3.7,0.32
7845456b-af1c-f891-df2c-56552aabdc26,2021-07-23,TX-300,NY,Supplier E,271,13,338,3.79,0.04
fe4ebc0a-338b-bcd6-2437-687d3543f847,2023-02-25,TX-500,TX,Supplier E,287,21,368,4.02,0.55
4f13d6e9-a0d5-97d6-e2b6-4c548144c9ec,2021-02-17,TX-400,NY,Supplier B,210,3,253,3.82,0.3
37658a56-9bf2-2246-2bc9-e4436b18ac10,2022-09-10,TX-100,CA,Supplier A,291,19,362,4.26,0.91
ec82839b-168e-8765-2e91-ee3e9982d29b,2021-07-16,TX-200,NY,Supplier D,328,26,417,3.79,0.97
81bc22b4-14e3-9a69-7dd3-802b3fa95344,2023-12-03,TX-400,FL,Supplier A,250,21,320,4.33,0.59
65fecb13-8a68-eb42-9e55-2ad611985d7c,2023-04-04,TX-100,IL,Supplier D,257,25,334,3.94,0.13
189d95f1-df62-8749-3b32-922baa82c9f7,2021-02-12,TX-400,CA,Supplier A,224,20,291,3.82,0.78
58e7cbcb-a0b5-04da-9cd0-b426ba3eb930,2021-07-14,TX-400,FL,Supplier D,392,38,505,3.79,0.55
2cb529f1-2976-6f0a-0fcb-0caacfb66c2b,2022-04-17,TX-100,TX,Supplier D,297,27,388,3.88,0.13
