uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
f7047112-8849-69a7-2061-f80a332ad718,2022-12-09,TX-400,TX,Supplier B,249,15,316,4.43,0.18,TRN-02,21,0.053,0,2609
f7047112-8849-69a7-2061-f80a332ad718,2022-12-09,TX-400,TX,Supplier B,249,15,316,4.43,0.18,HYD-03,13,0.058,603,1079
f7047112-8849-69a7-2061-f80a332ad718,2022-12-09,TX-400,TX,Supplier B,249,15,316,4.43,0.18,ELEC-04,22,0.052,0,804
f7047112-8849-69a7-2061-f80a332ad718,2022-12-09,TX-400,TX,Supplier B,249,15,316,4.43,0.18,CHS-05,22,0.02,0,1461
b14e064b-0f40-b73f-1397-decab63803f4,2023-03-15,TX-100,NY,Supplier C,194,10,238,3.74,0.07,ENG-01,11,0.066,780,4499
b14e064b-0f40-b73f-1397-decab63803f4,2023-03-15,TX-100,NY,Supplier C,194,10,238,3.74,0.07,TRN-02,17,0.038,1003,2792
b14e064b-0f40-b73f-1397-decab63803f4,2023-03-15,TX-100,NY,Supplier C,194,10,238,3.74,0.07,HYD-03,12,0.022,931,1139
b14e064b-0f40-b73f-1397-decab63803f4,2023-03-15,TX-100,NY,Supplier C,194,10,238,3.74,0.07,ELEC-04,22,0.044,538,847
b14e064b-0f40-b73f-1397-decab63803f4,2023-03-15,TX-100,NY,Supplier C,194,10,238,3.74,0.07,CHS-05,18,0.037,538,1496
5ef0757d-5e0c-ad50-79b6-8cd0a7f93585,2023-12-08,TX-500,NY,Supplier D,227,12,288,4.33,0.47,ENG-01,17,0.053,0,4225
5ef0757d-5e0c-ad50-79b6-8cd0a7f93585,2023-12-08,TX-500,NY,Supplier D,227,12,288,4.33,0.47,TRN-02,12,0.063,1041,2505
5ef0757d-5e0c-ad50-79b6-8cd0a7f93585,2023-12-08,TX-500,NY,Supplier D,227,12,288,4.33,0.47,HYD-03,17,0.044,1724,1060
5ef0757d-5e0c-ad50-79b6-8cd0a7f93585,2023-12-08,TX-500,NY,Supplier D,227,12,288,4.33,0.47,ELEC-04,22,0.069,50,762
5ef0757d-5e0c-ad50-79b6-8cd0a7f93585,2023-12-08,TX-500,NY,Supplier D,227,12,288,4.33,0.47,CHS-05,17,0.04,0,1402
fa58e87f-da2b-b25b-b432-7e58e2d355c9,2023-03-21,TX-500,CA,Supplier D,383,26,480,3.74,0.89,ENG-01,18,0.072,444,4250
fa58e87f-da2b-b25b-b432-7e58e2d355c9,2023-03-21,TX-500,CA,Supplier D,383,26,480,3.74,0.89,TRN-02,13,0.038,0,2605
fa58e87f-da2b-b25b-b432-7e58e2d355c9,2023-03-21,TX-500,CA,Supplier D,383,26,480,3.74,0.89,HYD-03,22,0.032,46,1021
fa58e87f-da2b-b25b-b432-7e58e2d355c9,2023-03-21,TX-500,CA,Supplier D,383,26,480,3.74,0.89,ELEC-04,16,0.051,0,764
fa58e87f-da2b-b25b-b432-7e58e2d355c9,2023-03-21,TX-500,CA,Supplier D,383,26,480,3.74,0.89,CHS-05,16,0.035,0,1434
872c917b-8439-2c4d-eb8e-f3414af5b930,2023-06-11,TX-300,CA,Supplier E,376,25,470,4.27,0.67,ENG-01,10,0.074,1129,4668
872c917b-8439-2c4d-eb8e-f3414af5b930,2023-06-11,TX-300,CA,Supplier E,376,25,470,4.27,0.67,TRN-02,3,0.04,99,2754
872c917b-8439-2c4d-eb8e-f3414af5b930,2023-06-11,TX-300,CA,Supplier E,376,25,470,4.27,0.67,HYD-03,12,0.034,647,1163
872c917b-8439-2c4d-eb8e-f3414af5b930,2023-06-11,TX-300,CA,Supplier E,376,25,470,4.27,0.67,ELEC-04,5,0.05,0,837
872c917b-8439-2c4d-eb8e-f3414af5b930,2023-06-11,TX-300,CA,Supplier E,376,25,470,4.27,0.67,CHS-05,13,0.02,630,1561
482f2932-93d2-4ec9-06a5-6fef547d4906,2022-12-27,TX-300,CA,Supplier A,248,16,314,4.43,0.79,ENG-01,6,0.075,260,4554
482f2932-93d2-4ec9-06a5-6fef547d4906,2022-12-27,TX-300,CA,Supplier A,248,16,314,4.43,0.79,TRN-02,11,0.057,179,2621
482f2932-93d2-4ec9-06a5-6fef547d4906,2022-12-27,TX-300,CA,Supplier A,248,16,314,4.43,0.79,HYD-03,18,0.049,1189,1070
482f2932-93d2-4ec9-06a5-6fef547d4906,2022-12-27,TX-300,CA,Supplier A,248,16,314,4.43,0.79,ELEC-04,14,0.063,0,812
482f2932-93d2-4ec9-06a5-6fef547d4906,2022-12-27,TX-300,CA,Supplier A,248,16,314,4.43,0.79,CHS-05,6,0.014,81,1471
865827fd-c990-5ff0-9358-1d42315368b7,2020-06-23,TX-200,IL,Supplier C,355,19,436,2.68,0.29,ENG-01,20,0.089,2340,4707
865827fd-c990-5ff0-9358-1d42315368b7,2020-06-23,TX-200,IL,Supplier C,355,19,436,2.68,0.29,TRN-02,10,0.035,959,2798
865827fd-c990-5ff0-9358-1d42315368b7,2020-06-23,TX-200,IL,Supplier C,355,19,436,2.68,0.29,HYD-03,10,0.024,362,1213
865827fd-c990-5ff0-9358-1d42315368b7,2020-06-23,TX-200,IL,Supplier C,355,19,436,2.68,0.29,ELEC-04,21,0.05,1657,822
865827fd-c990-5ff0-9358-1d42315368b7,2020-06-23,TX-200,IL,Supplier C,355,19,436,2.68,0.29,CHS-05,20,0.011,1352,1648
b31a3300-69af-c6ab-ee36-cb7f5073098a,2020-01-05,TX-500,CA,Supplier E,276,12,343,3.17,0.71,ENG-01,3,0.056,0,4742
b31a3300-69af-c6ab-ee36-cb7f5073098a,2020-01-05,TX-500,CA,Supplier E,276,12,343,3.17,0.71,TRN-02,7,0.069,0,2929
b31a3300-69af-c6ab-ee36-cb7f5073098a,2020-01-05,TX-500,CA,Supplier E,276,12,343,3.17,0.71,HYD-03,6,0.032,0,1299
b31a3300-69af-c6ab-ee36-cb7f5073098a,2020-01-05,TX-500,CA,Supplier E,276,12,343,3.17,0.71,ELEC-04,7,0.067,0,807
b31a3300-69af-c6ab-ee36-cb7f5073098a,2020-01-05,TX-500,CA,Supplier E,276,12,343,3.17,0.71,CHS-05,5,0.017,0,1614
04b55161-7160-60e7-2ad8-de4cdd39ef5c,2023-03-09,TX-400,IL,Supplier C,283,21,360,3.74,0.39,ENG-01,22,0.083,1466,4551
04b55161-7160-60e7-2ad8-de4cdd39ef5c,2023-03-09,TX-400,IL,Supplier C,283,21,360,3.74,0.39,TRN-02,11,0.057,415,2691
04b55161-7160-60e7-2ad8-de4cdd39ef5c,2023-03-09,TX-400,IL,Supplier C,283,21,360,3.74,0.39,HYD-03,18,0.026,2156,1113
04b55161-7160-60e7-2ad8-de4cdd39ef5c,2023-03-09,TX-400,IL,Supplier C,283,21,360,3.74,0.39,ELEC-04,16,0.044,490,827
04b55161-7160-60e7-2ad8-de4cdd39ef5c,2023-03-09,TX-400,IL,Supplier C,283,21,360,3.74,0.39,CHS-05,12,0.031,11,1477
a7886399-cadf-19c5-abe1-af933e642d53,2023-02-21,TX-300,IL,Supplier E,235,20,301,4.02,0.66,ENG-01,12,0.055,0,4691
a7886399-cadf-19c5-abe1-af933e642d53,2023-02-21,TX-300,IL,Supplier E,235,20,301,4.02,0.66,TRN-02,14,0.066,1651,2798
a7886399-cadf-19c5-abe1-af933e642d53,2023-02-21,TX-300,IL,Supplier E,235,20,301,4.02,0.66,HYD-03,14,0.021,1101,1147
a7886399-cadf-19c5-abe1-af933e642d53,2023-02-21,TX-300,IL,Supplier E,235,20,301,4.02,0.66,ELEC-04,7,0.077,2734,883
a7886399-cadf-19c5-abe1-af933e642d53,2023-02-21,TX-300,IL,Supplier E,235,20,301,4.02,0.66,CHS-05,9,0.036,651,1569
f75f33a0-fa82-95c4-e666-fa9a4949a725,2022-07-21,TX-200,FL,Supplier E,328,18,417,4.71,0.74,ENG-01,10,0.057,417,4630
f75f33a0-fa82-95c4-e666-fa9a4949a725,2022-07-21,TX-200,FL,Supplier E,328,18,417,4.71,0.74,TRN-02,14,0.051,572,2934
f75f33a0-fa82-95c4-e666-fa9a4949a725,2022-07-21,TX-200,FL,Supplier E,328,18,417,4.71,0.74,HYD-03,15,0.05,0,1076
f75f33a0-fa82-95c4-e666-fa9a4949a725,2022-07-21,TX-200,FL,Supplier E,328,18,417,4.71,0.74,ELEC-04,10,0.077,318,855
f75f33a0-fa82-95c4-e666-fa9a4949a725,2022-07-21,TX-200,FL,Supplier E,328,18,417,4.71,0.74,CHS-05,11,0.047,677,1660
58491ea3-0643-133a-b693-e32833a1a768,2023-12-26,TX-100,TX,Supplier B,216,20,283,4.33,0.51,ENG-01,12,0.072,1160,4469
58491ea3-0643-133a-b693-e32833a1a768,2023-12-26,TX-100,TX,Supplier B,216,20,283,4.33,0.51,TRN-02,22,0.069,0,2605
58491ea3-0643-133a-b693-e32833a1a768,2023-12-26,TX-100,TX,Supplier B,216,20,283,4.33,0.51,HYD-03,11,0.029,0,1092
58491ea3-0643-133a-b693-e32833a1a768,2023-12-26,TX-100,TX,Supplier B,216,20,283,4.33,0.51,ELEC-04,9,0.064,562,793
58491ea3-0643-133a-b693-e32833a1a768,2023-12-26,TX-100,TX,Supplier B,216,20,283,4.33,0.51,CHS-05,22,0.039,695,1485
cde61a50-137f-3e51-ef30-7b08810d36ff,2023-12-06,TX-400,TX,Supplier D,251,13,314,4.33,0.05,ENG-01,22,0.07,0,4004
cde61a50-137f-3e51-ef30-7b08810d36ff,2023-12-06,TX-400,TX,Supplier D,251,13,314,4.33,0.05,TRN-02,11,0.052,0,2473
cde61a50-137f-3e51-ef30-7b08810d36ff,2023-12-06,TX-400,TX,Supplier D,251,13,314,4.33,0.05,HYD-03,14,0.046,1336,1079
cde61a50-137f-3e51-ef30-7b08810d36ff,2023-12-06,TX-400,TX,Supplier D,251,13,314,4.33,0.05,ELEC-04,18,0.059,1389,762
cde61a50-137f-3e51-ef30-7b08810d36ff,2023-12-06,TX-400,TX,Supplier D,251,13,314,4.33,0.05,CHS-05,13,0.034,0,1386
931d43da-e894-ac2b-710e-8a7238d05998,2021-03-25,TX-300,IL,Supplier E,276,13,348,3.96,0.51,ENG-01,6,0.084,445,4965
931d43da-e894-ac2b-710e-8a7238d05998,2021-03-25,TX-300,IL,Supplier E,276,13,348,3.96,0.51,TRN-02,16,0.037,546,2832
931d43da-e894-ac2b-710e-8a7238d05998,2021-03-25,TX-300,IL,Supplier E,276,13,348,3.96,0.51,HYD-03,7,0.057,0,1228
931d43da-e894-ac2b-710e-8a7238d05998,2021-03-25,TX-300,IL,Supplier E,276,13,348,3.96,0.51,ELEC-04,13,0.052,0,908
931d43da-e894-ac2b-710e-8a7238d05998,2021-03-25,TX-300,IL,Supplier E,276,13,348,3.96,0.51,CHS-05,13,0.048,1234,1616
393a71e8-3370-449a-8837-96ed3b756080,2021-10-11,TX-400,FL,Supplier D,307,33,403,3.51,0.3,ENG-01,25,0.081,663,4553
393a71e8-3370-449a-8837-96ed3b756080,2021-10-11,TX-400,FL,Supplier D,307,33,403,3.51,0.3,TRN-02,22,0.037,1595,2661
393a71e8-3370-449a-8837-96ed3b756080,2021-10-11,TX-400,FL,Supplier D,307,33,403,3.51,0.3,HYD-03,11,0.047,0,1124
393a71e8-3370-449a-8837-96ed3b756080,2021-10-11,TX-400,FL,Supplier D,307,33,403,3.51,0.3,ELEC-04,19,0.074,132,813
393a71e8-3370-449a-8837-96ed3b756080,2021-10-11,TX-400,FL,Supplier D,307,33,403,3.51,0.3,CHS-05,21,0.016,0,1505
77e6dc88-e22c-f2c2-bf8f-cfb41db5a2c8,2020-11-30,TX-400,TX,Supplier B,251,22,323,3.1,0.38,ENG-01,21,0.062,1562,4694
77e6dc88-e22c-f2c2-bf8f-cfb41db5a2c8,2020-11-30,TX-400,TX,Supplier B,251,22,323,3.1,0.38,TRN-02,16,0.05,1586,2838
77e6dc88-e22c-f2c2-bf8f-cfb41db5a2c8,2020-11-30,TX-400,TX,Supplier B,251,22,323,3.1,0.38,HYD-03,14,0.04,1119,1250
77e6dc88-e22c-f2c2-bf8f-cfb41db5a2c8,2020-11-30,TX-400,TX,Supplier B,251,22,323,3.1,0.38,ELEC-04,12,0.041,1033,812
77e6dc88-e22c-f2c2-bf8f-cfb41db5a2c8,2020-11-30,TX-400,TX,Supplier B,251,22,323,3.1,0.38,CHS-05,19,0.04,2179,1625
b9fe95f2-2901-e43f-c6f8-acef100ea3bc,2023-04-19,TX-500,CA,Supplier D,392,37,500,3.94,0.12,ENG-01,22,0.051,0,4252
b9fe95f2-2901-e43f-c6f8-acef100ea3bc,2023-04-19,TX-500,CA,Supplier D,392,37,500,3.94,0.12,TRN-02,12,0.046,0,2425
b9fe95f2-2901-e43f-c6f8-acef100ea3bc,2023-04-19,TX-500,CA,Supplier D,392,37,500,3.94,0.12,HYD-03,14,0.028,1333,1041
b9fe95f2-2901-e43f-c6f8-acef100ea3bc,2023-04-19,TX-500,CA,Supplier D,392,37,500,3.94,0.12,ELEC-04,15,0.056,2554,787
b9fe95f2-2901-e43f-c6f8-acef100ea3bc,2023-04-19,TX-500,CA,Supplier D,392,37,500,3.94,0.12,CHS-05,18,0.03,713,1429
76fa5a82-ff83-7be0-efcf-3ae0a2888453,2020-03-06,TX-300,NY,Supplier B,227,14,288,3.22,0.86,ENG-01,16,0.075,0,4781
76fa5a82-ff83-7be0-efcf-3ae0a2888453,2020-03-06,TX-300,NY,Supplier B,227,14,288,3.22,0.86,TRN-02,8,0.05,0,2905
76fa5a82-ff83-7be0-efcf-3ae0a2888453,2020-03-06,TX-300,NY,Supplier B,227,14,288,3.22,0.86,HYD-03,12,0.042,621,1217
76fa5a82-ff83-7be0-efcf-3ae0a2888453,2020-03-06,TX-300,NY,Supplier B,227,14,288,3.22,0.86,ELEC-04,9,0.065,0,830
76fa5a82-ff83-7be0-efcf-3ae0a2888453,2020-03-06,TX-300,NY,Supplier B,227,14,288,3.22,0.86,CHS-05,10,0.042,0,1577
0f84d59f-4f5f-adeb-797e-b110e1471cc6,2022-10-13,TX-300,IL,Supplier C,252,20,327,3.97,0.4,ENG-01,23,0.072,0,4430
0f84d59f-4f5f-adeb-797e-b110e1471cc6,2022-10-13,TX-300,IL,Supplier C,252,20,327,3.97,0.4,TRN-02,13,0.069,949,2723
0f84d59f-4f5f-adeb-797e-b110e1471cc6,2022-10-13,TX-300,IL,Supplier C,252,20,327,3.97,0.4,HYD-03,10,0.054,0,1085
0f84d59f-4f5f-adeb-797e-b110e1471cc6,2022-10-13,TX-300,IL,Supplier C,252,20,327,3.97,0.4,ELEC-04,20,0.046,790,860
0f84d59f-4f5f-adeb-797e-b110e1471cc6,2022-10-13,TX-300,IL,Supplier C,252,20,327,3.97,0.4,CHS-05,11,0.039,0,1572
e2e457cf-ae80-01e8-079c-54e2907a5777,2020-06-07,TX-400,NY,Supplier B,313,38,420,2.68,0.12,ENG-01,21,0.063,1877,4573
e2e457cf-ae80-01e8-079c-54e2907a5777,2020-06-07,TX-400,NY,Supplier B,313,38,420,2.68,0.12,TRN-02,12,0.068,1918,2708
e2e457cf-ae80-01e8-079c-54e2907a5777,2020-06-07,TX-400,NY,Supplier B,313,38,420,2.68,0.12,HYD-03,17,0.057,106,1244
e2e457cf-ae80-01e8-079c-54e2907a5777,2020-06-07,TX-400,NY,Supplier B,313,38,420,2.68,0.12,ELEC-04,14,0.057,575,829
e2e457cf-ae80-01e8-079c-54e2907a5777,2020-06-07,TX-400,NY,Supplier B,313,38,420,2.68,0.12,CHS-05,9,0.047,365,1568
09721857-7b82-8d69-dc47-557eab77f82b,2022-06-19,TX-400,CA,Supplier C,432,28,544,4.1,0.53,ENG-01,15,0.055,2973,4705
09721857-7b82-8d69-dc47-557eab77f82b,2022-06-19,TX-400,CA,Supplier C,432,28,544,4.1,0.53,TRN-02,18,0.054,2237,2871
09721857-7b82-8d69-dc47-557eab77f82b,2022-06-19,TX-400,CA,Supplier C,432,28,544,4.1,0.53,HYD-03,18,0.04,455,1074
09721857-7b82-8d69-dc47-557eab77f82b,2022-06-19,TX-400,CA,Supplier C,432,28,544,4.1,0.53,ELEC-04,19,0.055,2530,849
09721857-7b82-8d69-dc47-557eab77f82b,2022-06-19,TX-400,CA,Supplier C,432,28,544,4.1,0.53,CHS-05,12,0.03,0,1568
90389990-dc7a-8729-d64c-e42882a75f14,2023-07-02,TX-300,FL,Supplier C,355,35,465,4.02,0.27,ENG-01,9,0.083,2188,4707
90389990-dc7a-8729-d64c-e42882a75f14,2023-07-02,TX-300,FL,Supplier C,355,35,465,4.02,0.27,TRN-02,18,0.047,2568,2603
90389990-dc7a-8729-d64c-e42882a75f14,2023-07-02,TX-300,FL,Supplier C,355,35,465,4.02,0.27,HYD-03,18,0.033,1125,1114
90389990-dc7a-8729-d64c-e42882a75f14,2023-07-02,TX-300,FL,Supplier C,355,35,465,4.02,0.27,ELEC-04,12,0.047,0,846
90389990-dc7a-8729-d64c-e42882a75f14,2023-07-02,TX-300,FL,Supplier C,355,35,465,4.02,0.27,CHS-05,14,0.046,1263,1495
13c8acb8-2f21-3ff5-4ca7-dfa5d36e8d43,2023-02-26,TX-500,NY,Supplier C,272,12,339,4.02,0.83,ENG-01,12,0.079,48,4447
13c8acb8-2f21-3ff5-4ca7-dfa5d36e8d43,2023-02-26,TX-500,NY,Supplier C,272,12,339,4.02,0.83,TRN-02,12,0.068,1479,2738
13c8acb8-2f21-3ff5-4ca7-dfa5d36e8d43,2023-02-26,TX-500,NY,Supplier C,272,12,339,4.02,0.83,HYD-03,9,0.026,0,1093
13c8acb8-2f21-3ff5-4ca7-dfa5d36e8d43,2023-02-26,TX-500,NY,Supplier C,272,12,339,4.02,0.83,ELEC-04,15,0.052,673,837
13c8acb8-2f21-3ff5-4ca7-dfa5d36e8d43,2023-02-26,TX-500,NY,Supplier C,272,12,339,4.02,0.83,CHS-05,14,0.013,565,1512
59563fe4-ce32-a3f3-2668-99fe81fe6d46,2023-09-18,TX-200,NY,Supplier B,239,20,311,4.06,0.96,ENG-01,22,0.075,999,4293
59563fe4-ce32-a3f3-2668-99fe81fe6d46,2023-09-18,TX-200,NY,Supplier B,239,20,311,4.06,0.96,TRN-02,20,0.041,767,2575
59563fe4-ce32-a3f3-2668-99fe81fe6d46,2023-09-18,TX-200,NY,Supplier B,239,20,311,4.06,0.96,HYD-03,14,0.048,27,1129
59563fe4-ce32-a3f3-2668-99fe81fe6d46,2023-09-18,TX-200,NY,Supplier B,239,20,311,4.06,0.96,ELEC-04,8,0.067,0,803
59563fe4-ce32-a3f3-2668-99fe81fe6d46,2023-09-18,TX-200,NY,Supplier B,239,20,311,4.06,0.96,CHS-05,21,0.041,1888,1491
cf1647e4-9d4b-765e-3b11-444459f2ac42,2020-12-28,TX-300,CA,Supplier A,193,22,250,3.4,0.09,ENG-01,16,0.072,1579,4543
cf1647e4-9d4b-765e-3b11-444459f2ac42,2020-12-28,TX-300,CA,Supplier A,193,22,250,3.4,0.09,TRN-02,13,0.036,957,2726
cf1647e4-9d4b-765e-3b11-444459f2ac42,2020-12-28,TX-300,CA,Supplier A,193,22,250,3.4,0.09,HYD-03,10,0.048,0,1169
cf1647e4-9d4b-765e-3b11-444459f2ac42,2020-12-28,TX-300,CA,Supplier A,193,22,250,3.4,0.09,ELEC-04,8,0.048,1673,851
cf1647e4-9d4b-765e-3b11-444459f2ac42,2020-12-28,TX-300,CA,Supplier A,193,22,250,3.4,0.09,CHS-05,18,0.011,2242,1559
7050bffe-4b03-09e5-c2b4-4ec87d606721,2021-02-02,TX-100,IL,Supplier B,199,16,253,3.82,0.05,ENG-01,22,0.07,374,4697
7050bffe-4b03-09e5-c2b4-4ec87d606721,2021-02-02,TX-100,IL,Supplier B,199,16,253,3.82,0.05,TRN-02,21,0.045,101,2818
7050bffe-4b03-09e5-c2b4-4ec87d606721,2021-02-02,TX-100,IL,Supplier B,199,16,253,3.82,0.05,HYD-03,8,0.041,0,1180
7050bffe-4b03-09e5-c2b4-4ec87d606721,2021-02-02,TX-100,IL,Supplier B,199,16,253,3.82,0.05,ELEC-04,21,0.063,157,827
7050bffe-4b03-09e5-c2b4-4ec87d606721,2021-02-02,TX-100,IL,Supplier B,199,16,253,3.82,0.05,CHS-05,18,0.013,0,1591
a67fbbd0-43f4-2169-a114-e15ed0835b6a,2020-06-20,TX-500,IL,Supplier C,363,37,473,2.68,0.49,ENG-01,11,0.083,0,4562
a67fbbd0-43f4-2169-a114-e15ed0835b6a,2020-06-20,TX-500,IL,Supplier C,363,37,473,2.68,0.49,TRN-02,9,0.05,0,2709
a67fbbd0-43f4-2169-a114-e15ed0835b6a,2020-06-20,TX-500,IL,Supplier C,363,37,473,2.68,0.49,HYD-03,22,0.035,2551,1198
a67fbbd0-43f4-2169-a114-e15ed0835b6a,2020-06-20,TX-500,IL,Supplier C,363,37,473,2.68,0.49,ELEC-04,13,0.042,735,853
a67fbbd0-43f4-2169-a114-e15ed0835b6a,2020-06-20,TX-500,IL,Supplier C,363,37,473,2.68,0.49,CHS-05,18,0.045,0,1611
ea714080-8eaf-597f-1ea3-10de8f37f607,2020-04-06,TX-300,CA,Supplier C,268,23,347,3.56,0.33,ENG-01,11,0.08,0,4828
ea714080-8eaf-597f-1ea3-10de8f37f607,2020-04-06,TX-300,CA,Supplier C,268,23,347,3.56,0.33,TRN-02,20,0.051,0,2961
ea714080-8eaf-597f-1ea3-10de8f37f607,2020-04-06,TX-300,CA,Supplier C,268,23,347,3.56,0.33,HYD-03,22,0.027,0,1226
ea714080-8eaf-597f-1ea3-10de8f37f607,2020-04-06,TX-300,CA,Supplier C,268,23,347,3.56,0.33,ELEC-04,14,0.073,970,871
ea714080-8eaf-597f-1ea3-10de8f37f607,2020-04-06,TX-300,CA,Supplier C,268,23,347,3.56,0.33,CHS-05,11,0.042,0,1600
0fa2543f-572a-9934-3925-f636686a8666,2023-06-10,TX-100,IL,Supplier B,317,24,405,4.27,0.6,ENG-01,18,0.073,1354,4474
0fa2543f-572a-9934-3925-f636686a8666,2023-06-10,TX-100,IL,Supplier B,317,24,405,4.27,0.6,TRN-02,13,0.044,0,2671
0fa2543f-572a-9934-3925-f636686a8666,2023-06-10,TX-100,IL,Supplier B,317,24,405,4.27,0.6,HYD-03,16,0.048,757,1084
0fa2543f-572a-9934-3925-f636686a8666,2023-06-10,TX-100,IL,Supplier B,317,24,405,4.27,0.6,ELEC-04,9,0.049,210,846
0fa2543f-572a-9934-3925-f636686a8666,2023-06-10,TX-100,IL,Supplier B,317,24,405,4.27,0.6,CHS-05,17,0.045,1497,1439
80e5d4ac-1167-0388-497c-d8452b2d23d5,2023-11-08,TX-400,NY,Supplier D,259,23,334,4.32,0.44,ENG-01,17,0.061,1279,4272
80e5d4ac-1167-0388-497c-d8452b2d23d5,2023-11-08,TX-400,NY,Supplier D,259,23,334,4.32,0.44,TRN-02,12,0.059,1366,2361
80e5d4ac-1167-0388-497c-d8452b2d23d5,2023-11-08,TX-400,NY,Supplier D,259,23,334,4.32,0.44,HYD-03,14,0.048,0,1087
80e5d4ac-1167-0388-497c-d8452b2d23d5,2023-11-08,TX-400,NY,Supplier D,259,23,334,4.32,0.44,ELEC-04,19,0.071,0,819
80e5d4ac-1167-0388-497c-d8452b2d23d5,2023-11-08,TX-400,NY,Supplier D,259,23,334,4.32,0.44,CHS-05,18,0.031,1308,1358
40ccb3e1-633e-e754-e37a-8588823c9bab,2021-10-09,TX-300,CA,Supplier B,240,13,304,3.51,0.59,ENG-01,16,0.071,656,4599
40ccb3e1-633e-e754-e37a-8588823c9bab,2021-10-09,TX-300,CA,Supplier B,240,13,304,3.51,0.59,TRN-02,17,0.058,95,2652
40ccb3e1-633e-e754-e37a-8588823c9bab,2021-10-09,TX-300,CA,Supplier B,240,13,304,3.51,0.59,HYD-03,8,0.033,0,1198
40ccb3e1-633e-e754-e37a-8588823c9bab,2021-10-09,TX-300,CA,Supplier B,240,13,304,3.51,0.59,ELEC-04,11,0.071,0,835
40ccb3e1-633e-e754-e37a-8588823c9bab,2021-10-09,TX-300,CA,Supplier B,240,13,304,3.51,0.59,CHS-05,13,0.025,1522,1572
59f661f0-8562-a5e5-ae80-fbfc120c8658,2023-07-06,TX-200,NY,Supplier B,291,19,368,4.02,0.54,ENG-01,11,0.066,1174,4574
59f661f0-8562-a5e5-ae80-fbfc120c8658,2023-07-06,TX-200,NY,Supplier B,291,19,368,4.02,0.54,TRN-02,15,0.034,0,2655
59f661f0-8562-a5e5-ae80-fbfc120c8658,2023-07-06,TX-200,NY,Supplier B,291,19,368,4.02,0.54,HYD-03,14,0.041,0,1116
59f661f0-8562-a5e5-ae80-fbfc120c8658,2023-07-06,TX-200,NY,Supplier B,291,19,368,4.02,0.54,ELEC-04,21,0.07,2628,816
59f661f0-8562-a5e5-ae80-fbfc120c8658,2023-07-06,TX-200,NY,Supplier B,291,19,368,4.02,0.54,CHS-05,13,0.014,2857,1487
f3e1c509-702b-00c4-d731-b1802798e4fe,2021-10-21,TX-400,NY,Supplier B,260,19,330,3.51,0.48,ENG-01,13,0.065,1020,4764
f3e1c509-702b-00c4-d731-b1802798e4fe,2021-10-21,TX-400,NY,Supplier B,260,19,330,3.51,0.48,TRN-02,10,0.055,1190,2736
f3e1c509-702b-00c4-d731-b1802798e4fe,2021-10-21,TX-400,NY,Supplier B,260,19,330,3.51,0.48,HYD-03,17,0.025,0,1175
f3e1c509-702b-00c4-d731-b1802798e4fe,2021-10-21,TX-400,NY,Supplier B,260,19,330,3.51,0.48,ELEC-04,17,0.06,0,855
f3e1c509-702b-00c4-d731-b1802798e4fe,2021-10-21,TX-400,NY,Supplier B,260,19,330,3.51,0.48,CHS-05,22,0.046,1193,1547
6950bec3-ac38-5a39-bbce-cc6fcb2141a1,2022-02-14,TX-300,TX,Supplier C,210,17,270,3.6,0.02,ENG-01,19,0.052,0,4951
6950bec3-ac38-5a39-bbce-cc6fcb2141a1,2022-02-14,TX-300,TX,Supplier C,210,17,270,3.6,0.02,TRN-02,13,0.065,2012,2770
6950bec3-ac38-5a39-bbce-cc6fcb2141a1,2022-02-14,TX-300,TX,Supplier C,210,17,270,3.6,0.02,HYD-03,10,0.035,0,1130
6950bec3-ac38-5a39-bbce-cc6fcb2141a1,2022-02-14,TX-300,TX,Supplier C,210,17,270,3.6,0.02,ELEC-04,22,0.065,203,886
6950bec3-ac38-5a39-bbce-cc6fcb2141a1,2022-02-14,TX-300,TX,Supplier C,210,17,270,3.6,0.02,CHS-05,16,0.025,1302,1486
865bd434-302e-ebea-b21a-ecda2cf01f70,2022-06-11,TX-200,TX,Supplier C,312,26,405,4.1,0.18,ENG-01,17,0.074,453,4759
865bd434-302e-ebea-b21a-ecda2cf01f70,2022-06-11,TX-200,TX,Supplier C,312,26,405,4.1,0.18,TRN-02,17,0.031,0,2811
865bd434-302e-ebea-b21a-ecda2cf01f70,2022-06-11,TX-200,TX,Supplier C,312,26,405,4.1,0.18,HYD-03,17,0.06,566,1119
865bd434-302e-ebea-b21a-ecda2cf01f70,2022-06-11,TX-200,TX,Supplier C,312,26,405,4.1,0.18,ELEC-04,18,0.06,0,869
865bd434-302e-ebea-b21a-ecda2cf01f70,2022-06-11,TX-200,TX,Supplier C,312,26,405,4.1,0.18,CHS-05,19,0.048,120,1556
0982bd91-c800-2ebd-a7f0-c440175370e5,2023-10-02,TX-500,FL,Supplier E,342,17,426,4.1,0.7,ENG-01,6,0.067,593,4833
0982bd91-c800-2ebd-a7f0-c440175370e5,2023-10-02,TX-500,FL,Supplier E,342,17,426,4.1,0.7,TRN-02,5,0.052,973,2756
